index,latitude,longitude,x_m,y_m,direction,mode,drive_level
52,35.5446613333,129.2553836667,3.185,-8.887,1,PARALLEL_PARK,1.00
53,35.5446593333,129.2553841667,3.231,-9.110,1,PARALLEL_PARK,1.00
54,35.5446576667,129.2553848333,3.291,-9.295,1,PARALLEL_PARK,1.00
55,35.5446561667,129.2553858333,3.382,-9.462,1,PARALLEL_PARK,1.00
56,35.5446548333,129.2553866667,3.457,-9.611,1,PARALLEL_PARK,1.00
57,35.5446535000,129.2553873333,3.517,-9.759,1,PARALLEL_PARK,1.00
58,35.5446516667,129.2553880000,3.578,-9.963,1,PARALLEL_PARK,1.00
59,35.5446501667,129.2553885000,3.623,-10.130,1,PARALLEL_PARK,1.00
60,35.5446483333,129.2553890000,3.668,-10.334,1,PARALLEL_PARK,1.00
61,35.5446466667,129.2553900000,3.759,-10.520,1,PARALLEL_PARK,1.00
62,35.5446453333,129.2553908333,3.834,-10.668,1,PARALLEL_PARK,1.00
63,35.5446440000,129.2553911667,3.865,-10.817,1,PARALLEL_PARK,1.00
64,35.5446426667,129.2553918333,3.925,-10.965,1,PARALLEL_PARK,1.00
65,35.5446411667,129.2553921667,3.955,-11.132,1,PARALLEL_PARK,1.00
66,35.5446393333,129.2553930000,4.031,-11.336,1,PARALLEL_PARK,1.00
67,35.5446380000,129.2553933333,4.061,-11.485,1,PARALLEL_PARK,1.00
68,35.5446326667,129.2553635000,1.359,-12.078,1,PARALLEL_PARK,1.00
69,35.5446326667,129.2553636667,1.374,-12.078,-1,PARALLEL_PARK,1.00
70,35.5446336667,129.2553625000,1.268,-11.967,-1,PARALLEL_PARK,1.00
71,35.5446348333,129.2553613333,1.162,-11.837,-1,PARALLEL_PARK,1.00
72,35.5446361667,129.2553610000,1.132,-11.689,-1,PARALLEL_PARK,1.00
73,35.5446375000,129.2553603333,1.072,-11.540,-1,PARALLEL_PARK,1.00
74,35.5446385000,129.2553588333,0.936,-11.429,-1,PARALLEL_PARK,1.00
75,35.5446398333,129.2553583333,0.891,-11.280,-1,PARALLEL_PARK,1.00
76,35.5446410000,129.2553575000,0.815,-11.151,-1,PARALLEL_PARK,1.00
77,35.5446413333,129.2553558333,0.664,-11.113,-1,PARALLEL_PARK,1.00
78,35.5446430000,129.2553556667,0.649,-10.928,-1,PARALLEL_PARK,1.00
79,35.5446441667,129.2553545000,0.543,-10.798,-1,PARALLEL_PARK,1.00
80,35.5446450000,129.2553531667,0.423,-10.705,-1,PARALLEL_PARK,1.00
81,35.5446463333,129.2553525000,0.362,-10.557,-1,PARALLEL_PARK,1.00
82,35.5446473333,129.2553513333,0.257,-10.446,-1,PARALLEL_PARK,1.00
83,35.5446478333,129.2553496667,0.106,-10.390,-1,PARALLEL_PARK,1.00
84,35.5446488333,129.2553485000,0.000,-10.279,-1,PARALLEL_PARK,1.00
85,35.5446501667,129.2553480000,-0.045,-10.130,-1,PARALLEL_PARK,1.00
86,35.5446503333,129.2553461667,-0.211,-10.112,-1,PARALLEL_PARK,1.00
87,35.5446513333,129.2553448333,-0.332,-10.000,-1,PARALLEL_PARK,1.00
88,35.5446523333,129.2553435000,-0.453,-9.889,-1,PARALLEL_PARK,1.00
89,35.5446525000,129.2553418333,-0.604,-9.870,-1,PARALLEL_PARK,1.00
90,35.5446533333,129.2553403333,-0.740,-9.778,-1,PARALLEL_PARK,1.00
91,35.5446545000,129.2553395000,-0.815,-9.648,-1,PARALLEL_PARK,1.00
92,35.5446548333,129.2553378333,-0.966,-9.611,-1,PARALLEL_PARK,1.00
93,35.5446548333,129.2553361667,-1.117,-9.611,-1,PARALLEL_PARK,1.00
94,35.5446560000,129.2553351667,-1.208,-9.481,-1,PARALLEL_PARK,1.00
95,35.5446560000,129.2553335000,-1.359,-9.481,-1,PARALLEL_PARK,1.00
96,35.5446570000,129.2553321667,-1.479,-9.369,-1,PARALLEL_PARK,1.00
97,35.5446575000,129.2553305000,-1.630,-9.314,-1,PARALLEL_PARK,1.00
98,35.5446583333,129.2553291667,-1.751,-9.221,-1,PARALLEL_PARK,1.00
99,35.5446596667,129.2553285000,-1.812,-9.073,-1,PARALLEL_PARK,1.00
100,35.5446603333,129.2553268333,-1.962,-8.998,-1,PARALLEL_PARK,1.00
101,35.5446606667,129.2553251667,-2.113,-8.961,-1,PARALLEL_PARK,1.00
102,35.5446618333,129.2553240000,-2.219,-8.831,-1,PARALLEL_PARK,1.00
103,35.5446625000,129.2553223333,-2.370,-8.757,-1,PARALLEL_PARK,1.00
104,35.5446626667,129.2553206667,-2.521,-8.739,-1,PARALLEL_PARK,1.00
105,35.5446628333,129.2553186667,-2.702,-8.720,-1,PARALLEL_PARK,1.00
106,35.5446643333,129.2553178333,-2.778,-8.553,-1,PARALLEL_PARK,1.00
107,35.5446658333,129.2553171667,-2.838,-8.386,-1,PARALLEL_PARK,1.00
108,35.5446661667,129.2553153333,-3.004,-8.349,-1,PARALLEL_PARK,1.00
109,35.5446671667,129.2553141667,-3.110,-8.238,-1,PARALLEL_PARK,1.00
110,35.5446686667,129.2553140000,-3.125,-8.071,-1,PARALLEL_PARK,1.00
111,35.5446700000,129.2553130000,-3.215,-7.922,-1,PARALLEL_PARK,1.00
112,35.5446713333,129.2553133333,-3.185,-7.774,-1,PARALLEL_PARK,1.00
113,35.5446715000,129.2553123333,-3.276,-7.755,1,PARALLEL_PARK,1.00
114,35.5446711667,129.2553140000,-3.125,-7.792,1,PARALLEL_PARK,1.00
