index,latitude,longitude,x_m,y_m,direction,mode,drive_level
148,35.5449061667,129.2552358333,-16.047,-1.484,1,T_PARK,1.00
149,35.5449055000,129.2552335000,-16.259,-1.558,1,T_PARK,1.00
150,35.5449050000,129.2552318333,-16.409,-1.614,1,T_PARK,1.00
151,35.5449046667,129.2552300000,-16.576,-1.651,1,T_PARK,1.00
152,35.5449038333,129.2552276667,-16.787,-1.744,1,T_PARK,1.00
153,35.5449031667,129.2552250000,-17.028,-1.818,1,T_PARK,1.00
154,35.5449028333,129.2552226667,-17.240,-1.855,1,T_PARK,1.00
155,35.5449020000,129.2552203333,-17.451,-1.948,1,T_PARK,1.00
156,35.5449013333,129.2552180000,-17.662,-2.022,1,T_PARK,1.00
157,35.5449006667,129.2552158333,-17.859,-2.097,1,T_PARK,1.00
158,35.5449005000,129.2552140000,-18.025,-2.115,1,T_PARK,1.00
159,35.5449000000,129.2552123333,-18.176,-2.171,1,T_PARK,1.00
160,35.5448993333,129.2552101667,-18.372,-2.245,1,T_PARK,1.00
161,35.5448988333,129.2552085000,-18.523,-2.301,1,T_PARK,1.00
162,35.5448983333,129.2552068333,-18.674,-2.356,1,T_PARK,1.00
163,35.5448975000,129.2552045000,-18.885,-2.449,1,T_PARK,1.00
164,35.5448968333,129.2552021667,-19.097,-2.523,1,T_PARK,1.00
165,35.5448963333,129.2551996667,-19.323,-2.579,1,T_PARK,1.00
166,35.5448958333,129.2551980000,-19.474,-2.635,1,T_PARK,1.00
167,35.5448951667,129.2551955000,-19.700,-2.709,1,T_PARK,1.00
168,35.5448946667,129.2551933333,-19.897,-2.764,1,T_PARK,1.00
169,35.5448945000,129.2551916667,-20.048,-2.783,1,T_PARK,1.00
170,35.5448941667,129.2551896667,-20.229,-2.820,1,T_PARK,1.00
171,35.5448938333,129.2551876667,-20.410,-2.857,1,T_PARK,1.00
172,35.5448935000,129.2551860000,-20.561,-2.894,1,T_PARK,1.00
173,35.5448930000,129.2551843333,-20.712,-2.950,1,T_PARK,1.00
174,35.5448928333,129.2551826667,-20.863,-2.969,1,T_PARK,1.00
175,35.5448926667,129.2551808333,-21.029,-2.987,1,T_PARK,1.00
176,35.5448923333,129.2551790000,-21.195,-3.024,1,T_PARK,1.00
177,35.5448921667,129.2551768333,-21.391,-3.043,1,T_PARK,1.00
178,35.5448918333,129.2551746667,-21.587,-3.080,1,T_PARK,1.00
179,35.5448911667,129.2551730000,-21.738,-3.154,1,T_PARK,1.00
180,35.5448906667,129.2551710000,-21.920,-3.210,1,T_PARK,1.00
181,35.5448903333,129.2551688333,-22.116,-3.247,1,T_PARK,1.00
182,35.5448896667,129.2551666667,-22.312,-3.321,1,T_PARK,1.00
183,35.5448888333,129.2551648333,-22.478,-3.414,1,T_PARK,1.00
