index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
103,37.2890388333,127.1074183333,-20.636,6.883,0.000,0.000,0.000,1,1,2.00,0,NONE
104,37.2890391667,127.1074161667,-20.828,6.920,0.000,0.000,0.000,1,1,2.00,0,NONE
105,37.2890391667,127.1074143333,-20.990,6.920,0.000,0.000,0.000,1,1,2.00,0,NONE
106,37.2890396667,127.1074126667,-21.138,6.976,0.000,0.000,0.000,1,1,2.00,0,NONE
107,37.2890396667,127.1074126667,-21.138,6.976,0.000,0.000,0.000,1,2,2.00,0,NONE
108,37.2890406667,127.1074115000,-21.241,7.087,0.000,0.000,0.000,1,2,2.00,0,NONE
109,37.2890410000,127.1074091667,-21.448,7.124,0.000,0.000,0.000,1,2,2.00,0,NONE
110,37.2890411667,127.1074070000,-21.639,7.143,0.000,0.000,0.000,1,2,2.00,0,NONE
111,37.2890416667,127.1074053333,-21.787,7.199,0.000,0.000,0.000,1,2,2.00,0,NONE
112,37.2890423333,127.1074035000,-21.949,7.273,0.000,0.000,0.000,1,2,2.00,0,NONE
113,37.2890430000,127.1074016667,-22.112,7.347,0.000,0.000,0.000,1,2,2.00,0,NONE
114,37.2890435000,127.1073996667,-22.289,7.403,0.000,0.000,0.000,1,2,2.00,0,NONE
115,37.2890440000,127.1073975000,-22.481,7.458,0.000,0.000,0.000,1,2,2.00,0,NONE
116,37.2890443333,127.1073953333,-22.673,7.496,0.000,0.000,0.000,1,2,2.00,0,NONE
117,37.2890448333,127.1073931667,-22.865,7.551,0.000,0.000,0.000,1,2,2.00,0,NONE
118,37.2890455000,127.1073906667,-23.086,7.625,0.000,0.000,0.000,1,2,2.00,0,NONE
119,37.2890463333,127.1073883333,-23.293,7.718,0.000,0.000,0.000,1,2,2.00,0,NONE
120,37.2890471667,127.1073860000,-23.499,7.811,0.000,0.000,0.000,1,2,2.00,0,NONE
121,37.2890476667,127.1073836667,-23.706,7.867,0.000,0.000,0.000,1,2,2.00,0,NONE
122,37.2890481667,127.1073811667,-23.927,7.922,0.000,0.000,0.000,1,2,2.00,0,NONE
123,37.2890486667,127.1073788333,-24.134,7.978,0.000,0.000,0.000,1,2,2.00,0,NONE
124,37.2890491667,127.1073765000,-24.341,8.034,0.000,0.000,0.000,1,2,2.00,0,NONE
125,37.2890500000,127.1073740000,-24.562,8.126,0.000,0.000,0.000,1,2,2.00,0,NONE
126,37.2890506667,127.1073716667,-24.769,8.201,0.000,0.000,0.000,1,2,2.00,0,NONE
127,37.2890513333,127.1073693333,-24.975,8.275,0.000,0.000,0.000,1,2,2.00,0,NONE
128,37.2890518333,127.1073668333,-25.197,8.330,0.000,0.000,0.000,1,2,2.00,0,NONE
129,37.2890525000,127.1073645000,-25.403,8.405,0.000,0.000,0.000,1,2,2.00,0,NONE
130,37.2890533333,127.1073621667,-25.610,8.497,0.000,0.000,0.000,1,2,2.00,0,NONE
131,37.2890541667,127.1073598333,-25.817,8.590,0.000,0.000,0.000,1,2,2.00,0,NONE
132,37.2890548333,127.1073575000,-26.023,8.664,0.000,0.000,0.000,1,2,2.00,0,NONE
133,37.2890555000,127.1073550000,-26.245,8.739,0.000,0.000,0.000,1,2,2.00,0,NONE
134,37.2890560000,127.1073526667,-26.451,8.794,0.000,0.000,0.000,1,2,2.00,0,NONE
135,37.2890566667,127.1073501667,-26.673,8.868,0.000,0.000,0.000,1,2,2.00,0,NONE
136,37.2890573333,127.1073478333,-26.880,8.943,0.000,0.000,0.000,1,2,2.00,0,NONE
137,37.2890580000,127.1073455000,-27.086,9.017,0.000,0.000,0.000,1,2,2.00,0,NONE
138,37.2890588333,127.1073431667,-27.293,9.110,0.000,0.000,0.000,1,2,2.00,0,NONE
139,37.2890593333,127.1073410000,-27.485,9.165,0.000,0.000,0.000,1,2,2.00,0,NONE
140,37.2890600000,127.1073386667,-27.691,9.240,0.000,0.000,0.000,1,2,2.00,0,NONE
141,37.2890605000,127.1073365000,-27.883,9.295,0.000,0.000,0.000,1,2,2.00,0,NONE
142,37.2890613333,127.1073341667,-28.090,9.388,0.000,0.000,0.000,1,2,2.00,0,NONE
143,37.2890621667,127.1073320000,-28.282,9.481,0.000,0.000,0.000,1,2,2.00,0,NONE
144,37.2890628333,127.1073300000,-28.459,9.555,0.000,0.000,0.000,1,2,2.00,0,NONE
145,37.2890635000,127.1073278333,-28.651,9.629,0.000,0.000,0.000,1,2,2.00,0,NONE
146,37.2890640000,127.1073255000,-28.857,9.685,0.000,0.000,0.000,1,2,2.00,0,NONE
147,37.2890646667,127.1073235000,-29.035,9.759,0.000,0.000,0.000,1,2,2.00,0,NONE
148,37.2890655000,127.1073211667,-29.241,9.852,0.000,0.000,0.000,1,2,2.00,0,NONE
149,37.2890665000,127.1073188333,-29.448,9.963,0.000,0.000,0.000,1,2,2.00,0,NONE
150,37.2890671667,127.1073168333,-29.625,10.037,0.000,0.000,0.000,1,2,2.00,0,NONE
151,37.2890678333,127.1073146667,-29.817,10.112,0.000,0.000,0.000,1,2,2.00,0,NONE
152,37.2890681667,127.1073123333,-30.024,10.149,0.000,0.000,0.000,1,2,2.00,0,NONE
153,37.2890686667,127.1073100000,-30.230,10.204,0.000,0.000,0.000,1,2,2.00,0,NONE
154,37.2890691667,127.1073080000,-30.407,10.260,0.000,0.000,0.000,1,2,2.00,0,NONE
155,37.2890698333,127.1073056667,-30.614,10.334,0.000,0.000,0.000,1,2,2.00,0,NONE
156,37.2890705000,127.1073036667,-30.791,10.408,0.000,0.000,0.000,1,2,2.00,0,NONE
