index,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,event,source_segment_id,source_point_index
1808,1.349,44.819,99.943,1,8,2.00,NONE,SEG08,392
1809,1.314,45.016,99.481,1,8,2.00,NONE,SEG08,392
1810,1.280,45.213,98.436,1,8,2.00,NONE,SEG08,393
1811,1.245,45.410,97.390,1,8,2.00,NONE,SEG08,393
1812,1.211,45.607,96.345,1,8,2.00,NONE,SEG08,393
1813,1.183,45.805,95.762,1,8,2.00,NONE,SEG08,393
1814,1.163,46.004,95.762,1,8,2.00,NONE,SEG08,393
1815,1.143,46.203,94.658,1,8,2.00,NONE,SEG08,393
1816,1.122,46.402,93.549,1,8,2.00,NONE,SEG08,394
1817,1.102,46.601,92.439,1,8,2.00,NONE,SEG08,394
1818,1.082,46.800,91.330,1,8,2.00,NONE,SEG08,394
1819,1.078,47.000,91.325,1,8,2.00,NONE,SEG08,394
1820,1.073,47.200,90.958,1,8,2.00,NONE,SEG08,394
1821,1.068,47.400,90.389,1,8,2.00,NONE,SEG08,395
1822,1.064,47.600,89.819,1,8,2.00,NONE,SEG08,395
1823,1.059,47.800,89.249,1,8,2.00,NONE,SEG08,395
1824,1.060,47.999,89.046,1,8,2.00,NONE,SEG08,395
1825,1.063,48.199,88.935,1,8,2.00,NONE,SEG08,395
1826,1.066,48.399,88.597,1,8,2.00,NONE,SEG08,395
1827,1.070,48.599,88.258,1,8,2.00,NONE,SEG08,396
1828,1.073,48.799,87.920,1,8,2.00,NONE,SEG08,396
1829,1.078,48.999,87.692,1,8,2.00,NONE,SEG08,396
1830,1.086,49.199,87.685,1,8,2.00,NONE,SEG08,396
1831,1.094,49.399,87.379,1,8,2.00,NONE,SEG08,396
1832,1.102,49.599,87.074,1,8,2.00,NONE,SEG08,397
1833,1.110,49.799,86.769,1,8,2.00,NONE,SEG08,397
1834,1.118,49.998,86.471,1,8,2.00,NONE,SEG08,397
1835,1.130,50.198,86.471,1,8,2.00,NONE,SEG08,397
1836,1.143,50.398,86.358,1,8,2.00,NONE,SEG08,397
1837,1.155,50.597,86.217,1,8,2.00,NONE,SEG08,398
1838,1.167,50.797,86.077,1,8,2.00,NONE,SEG08,398
1839,1.180,50.997,85.936,1,8,2.00,NONE,SEG08,398
1840,1.194,51.196,85.909,1,8,2.00,NONE,SEG08,398
1841,1.208,51.396,86.024,1,8,2.00,NONE,SEG08,398
1842,1.222,51.595,86.242,1,8,2.00,NONE,SEG08,399
1843,1.236,51.795,86.461,1,8,2.00,NONE,SEG08,399
1844,1.251,51.994,86.680,1,8,2.00,NONE,SEG08,399
1845,1.263,52.194,86.784,1,8,2.00,NONE,SEG08,399
1846,1.275,52.393,86.723,1,8,2.00,NONE,SEG08,399
1847,1.286,52.593,86.613,1,8,2.00,NONE,SEG08,400
1848,1.297,52.793,86.502,1,8,2.00,NONE,SEG08,400
1849,1.308,52.992,86.392,1,8,2.00,NONE,SEG08,400
1850,1.320,53.192,86.343,1,8,2.00,NONE,SEG08,400
1851,1.333,53.392,86.478,1,8,2.00,NONE,SEG08,400
1852,1.346,53.591,86.767,1,8,2.00,NONE,SEG08,401
1853,1.359,53.791,87.055,1,8,2.00,NONE,SEG08,401
1854,1.371,53.990,87.343,1,8,2.00,NONE,SEG08,401
1855,1.382,54.190,87.497,1,8,2.00,NONE,SEG08,401
1856,1.391,54.390,87.567,1,8,2.00,NONE,SEG08,401
1857,1.400,54.590,87.763,1,8,2.00,NONE,SEG08,401
1858,1.408,54.790,87.958,1,8,2.00,NONE,SEG08,402
1859,1.417,54.989,88.154,1,8,2.00,NONE,SEG08,402
1860,1.425,55.189,88.281,1,8,2.00,NONE,SEG08,402
1861,1.431,55.389,88.276,1,8,2.00,NONE,SEG08,402
1862,1.437,55.589,88.265,1,8,2.00,NONE,SEG08,402
1863,1.443,55.789,88.254,1,8,2.00,NONE,SEG08,403
1864,1.449,55.989,88.244,1,8,2.00,NONE,SEG08,403
1865,1.455,56.189,88.238,1,8,2.00,NONE,SEG08,403
1866,1.461,56.389,87.923,1,8,2.00,NONE,SEG08,403
1867,1.467,56.589,87.434,1,8,2.00,NONE,SEG08,404
1868,1.473,56.788,86.946,1,8,2.00,NONE,SEG08,404
1869,1.480,56.988,86.458,1,8,2.00,NONE,SEG08,404
1870,1.490,57.188,86.285,1,8,2.00,NONE,SEG08,404
1871,1.503,57.388,86.127,1,8,2.00,NONE,SEG08,404
1872,1.516,57.587,85.934,1,8,2.00,NONE,SEG08,405
1873,1.529,57.787,85.741,1,8,2.00,NONE,SEG08,405
1874,1.542,57.986,85.548,1,8,2.00,NONE,SEG08,405
1875,1.557,58.186,85.475,1,8,2.00,NONE,SEG08,405
1876,1.573,58.385,85.236,1,8,2.00,NONE,SEG08,405
1877,1.588,58.585,84.998,1,8,2.00,NONE,SEG08,406
1878,1.604,58.784,84.760,1,8,2.00,NONE,SEG08,406
1879,1.620,58.983,84.562,1,8,2.00,NONE,SEG08,406
1880,1.639,59.182,84.519,1,8,2.00,NONE,SEG08,406
1881,1.658,59.381,84.405,1,8,2.00,NONE,SEG08,406
1882,1.677,59.581,84.290,1,8,2.00,NONE,SEG08,407
1883,1.696,59.780,84.175,1,8,2.00,NONE,SEG08,407
1884,1.716,59.979,84.103,1,8,2.00,NONE,SEG08,407
1885,1.736,60.178,84.046,1,8,2.00,NONE,SEG08,407
1886,1.757,60.377,83.858,1,8,2.00,NONE,SEG08,407
1887,1.777,60.576,83.670,1,8,2.00,NONE,SEG08,408
1888,1.798,60.774,83.482,1,8,2.00,NONE,SEG08,408
1889,1.819,60.973,83.352,1,8,2.00,NONE,SEG08,408
1890,1.842,61.172,83.325,1,8,2.00,NONE,SEG08,408
1891,1.865,61.371,83.220,1,8,2.00,NONE,SEG08,408
1892,1.889,61.569,83.114,1,8,2.00,NONE,SEG08,409
1893,1.912,61.768,83.009,1,8,2.00,NONE,SEG08,409
1894,1.935,61.967,82.930,1,8,2.00,NONE,SEG08,409
1895,1.960,62.165,82.930,1,8,2.00,NONE,SEG08,409
1896,1.984,62.364,82.837,1,8,2.00,NONE,SEG08,409
1897,2.009,62.562,82.730,1,8,2.00,NONE,SEG08,410
1898,2.034,62.760,82.623,1,8,2.00,NONE,SEG08,410
1899,2.058,62.959,82.516,1,8,2.00,NONE,SEG08,410
1900,2.084,63.157,82.502,1,8,2.00,NONE,SEG08,410
1901,2.110,63.356,82.124,1,8,2.00,NONE,SEG08,410
1902,2.136,63.554,81.641,1,8,2.00,NONE,SEG08,411
1903,2.163,63.752,81.157,1,8,2.00,NONE,SEG08,411
1904,2.189,63.950,80.674,1,8,2.00,NONE,SEG08,411
1905,2.220,64.148,80.568,1,8,2.00,NONE,SEG08,411
1906,2.253,64.345,79.908,1,8,2.00,NONE,SEG08,411
1907,2.286,64.543,78.447,1,8,2.00,NONE,SEG08,412
1908,2.318,64.740,76.985,1,8,2.00,NONE,SEG08,412
1909,2.351,64.937,75.524,1,8,2.00,NONE,SEG08,412
1910,2.393,65.132,74.723,1,8,2.00,NONE,SEG08,412
1911,2.446,65.325,74.723,1,8,2.00,NONE,SEG08,412
1912,2.498,65.518,74.083,1,8,2.00,NONE,SEG08,412
1913,2.551,65.711,73.024,1,8,2.00,NONE,SEG08,413
1914,2.604,65.904,71.964,1,8,2.00,NONE,SEG08,413
1915,2.656,66.097,70.905,1,8,2.00,NONE,SEG08,413
1916,2.718,66.287,70.486,1,8,2.00,NONE,SEG08,413
1917,2.784,66.476,70.486,1,8,2.00,NONE,SEG08,413
1918,2.851,66.664,69.539,1,8,2.00,NONE,SEG08,413
1919,2.918,66.853,68.087,1,8,2.00,NONE,SEG08,414
1920,2.985,67.041,66.633,1,8,2.00,NONE,SEG08,414
1921,3.052,67.230,65.181,1,8,2.00,NONE,SEG08,414
1922,3.131,67.413,64.675,1,8,2.00,NONE,SEG08,414
1923,3.216,67.594,64.675,1,8,2.00,NONE,SEG08,414
1924,3.302,67.775,63.679,1,8,2.00,NONE,SEG08,414
1925,3.387,67.956,61.504,1,8,2.00,NONE,SEG08,415
1926,3.473,68.137,59.325,1,8,2.00,NONE,SEG08,415
1927,3.558,68.317,57.149,1,8,2.00,NONE,SEG08,415
1928,3.656,68.491,55.970,1,8,2.00,NONE,SEG08,415
1929,3.768,68.657,55.970,1,8,2.00,NONE,SEG08,415
1930,3.880,68.823,55.337,1,8,2.00,NONE,SEG08,415
1931,3.992,68.989,52.301,1,8,2.00,NONE,SEG08,416
1932,4.104,69.154,49.251,1,8,2.00,NONE,SEG08,416
1933,4.216,69.320,46.205,1,8,2.00,NONE,SEG08,416
1934,4.334,69.480,43.801,1,8,2.00,NONE,SEG08,416
1935,4.478,69.619,43.801,1,8,2.00,NONE,SEG08,416
1936,4.623,69.757,42.732,1,8,2.00,NONE,SEG08,416
1937,4.767,69.895,39.831,1,8,2.00,NONE,SEG08,417
1938,4.912,70.034,36.922,1,8,2.00,NONE,SEG08,417
1939,5.056,70.172,34.017,1,8,2.00,NONE,SEG08,417
1940,5.209,70.299,32.184,1,8,2.00,NONE,SEG08,417
1941,5.379,70.406,31.776,1,8,2.00,NONE,SEG08,417
1942,5.548,70.512,29.099,1,8,2.00,NONE,SEG08,417
1943,5.717,70.619,26.412,1,8,2.00,NONE,SEG08,418
1944,5.886,70.725,23.726,1,8,2.00,NONE,SEG08,418
1945,6.058,70.827,21.456,1,8,2.00,NONE,SEG08,418
1946,6.244,70.900,21.456,1,8,2.00,NONE,SEG08,418
1947,6.431,70.973,19.085,1,8,2.00,NONE,SEG08,418
1948,6.617,71.046,16.699,1,8,2.00,NONE,SEG08,419
1949,6.803,71.119,14.313,1,8,2.00,NONE,SEG08,419
1950,6.989,71.192,11.935,1,8,2.00,NONE,SEG08,419
1951,7.185,71.234,11.929,1,8,2.00,NONE,SEG08,419
1952,7.380,71.275,11.381,1,8,2.00,NONE,SEG08,419
1953,7.576,71.317,10.598,1,8,2.00,NONE,SEG08,420
1954,7.772,71.358,9.816,1,8,2.00,NONE,SEG08,420
1955,7.967,71.399,9.034,1,8,2.00,NONE,SEG08,420
1956,8.164,71.433,8.801,1,8,2.00,NONE,SEG08,420
1957,8.362,71.464,8.711,1,8,2.00,NONE,SEG08,420
1958,8.560,71.494,8.107,1,8,2.00,NONE,SEG08,420
1959,8.757,71.525,7.503,1,8,2.00,NONE,SEG08,421
1960,8.955,71.555,6.900,1,8,2.00,NONE,SEG08,421
1961,9.153,71.585,6.385,1,8,2.00,NONE,SEG08,421
1962,9.352,71.607,6.385,1,8,2.00,NONE,SEG08,421
1963,9.550,71.629,6.149,1,8,2.00,NONE,SEG08,421
1964,9.749,71.652,5.507,1,8,2.00,NONE,SEG08,422
1965,9.948,71.674,4.865,1,8,2.00,NONE,SEG08,422
1966,10.147,71.696,4.223,1,8,2.00,NONE,SEG08,422
1967,10.346,71.715,3.817,1,8,2.00,NONE,SEG08,422
1968,10.545,71.728,3.817,1,8,2.00,NONE,SEG08,422
1969,10.745,71.742,3.427,1,8,2.00,NONE,SEG08,422
1970,10.944,71.755,2.724,1,8,2.00,NONE,SEG08,423
1971,11.144,71.768,2.021,1,8,2.00,NONE,SEG08,423
1972,11.343,71.782,1.318,1,8,2.00,NONE,SEG08,423
1973,11.543,71.789,1.005,1,8,2.00,NONE,SEG08,423
1974,11.743,71.793,1.005,1,8,2.00,NONE,SEG08,423
1975,11.943,71.796,0.402,1,8,2.00,NONE,SEG08,423
1976,12.143,71.800,-0.399,1,8,2.00,NONE,SEG08,424
1977,12.343,71.803,-1.201,1,8,2.00,NONE,SEG08,424
1978,12.543,71.807,-2.002,1,8,2.00,NONE,SEG08,424
1979,12.743,71.802,-2.201,1,8,2.00,NONE,SEG08,424
1980,12.943,71.794,-2.289,1,8,2.00,NONE,SEG08,424
1981,13.143,71.787,-2.912,1,8,2.00,NONE,SEG08,424
1982,13.342,71.779,-3.534,1,8,2.00,NONE,SEG08,425
1983,13.542,71.771,-4.157,1,8,2.00,NONE,SEG08,425
1984,13.742,71.762,-4.691,1,8,2.00,NONE,SEG08,425
1985,13.941,71.746,-4.691,1,8,2.00,NONE,SEG08,425
1986,14.141,71.730,-5.061,1,8,2.00,NONE,SEG08,425
1987,14.340,71.713,-5.453,1,8,2.00,NONE,SEG08,426
1988,14.539,71.697,-5.845,1,8,2.00,NONE,SEG08,426
1989,14.739,71.681,-6.237,1,8,2.00,NONE,SEG08,426
1990,14.938,71.659,-6.259,1,8,2.00,NONE,SEG08,426
1991,15.136,71.637,-6.551,1,8,2.00,NONE,SEG08,426
1992,15.335,71.616,-6.994,1,8,2.00,NONE,SEG08,427
1993,15.534,71.594,-7.437,1,8,2.00,NONE,SEG08,427
1994,15.733,71.572,-7.880,1,8,2.00,NONE,SEG08,427
1995,15.931,71.546,-8.032,1,8,2.00,NONE,SEG08,427
1996,16.129,71.518,-8.032,1,8,2.00,NONE,SEG08,427
1997,16.327,71.490,-7.912,1,8,2.00,NONE,SEG08,427
1998,16.525,71.462,-7.778,1,8,2.00,NONE,SEG08,428
1999,16.723,71.434,-7.644,1,8,2.00,NONE,SEG08,428
2000,16.921,71.406,-7.509,1,8,2.00,NONE,SEG08,428
2001,17.120,71.380,-7.495,1,8,2.00,NONE,SEG08,428
2002,17.318,71.354,-7.476,1,8,2.00,NONE,SEG08,428
2003,17.516,71.328,-7.434,1,8,2.00,NONE,SEG08,429
2004,17.714,71.302,-7.392,1,8,2.00,NONE,SEG08,429
2005,17.913,71.276,-7.350,1,8,2.00,NONE,SEG08,429
2006,18.111,71.250,-7.327,1,8,2.00,NONE,SEG08,429
2007,18.309,71.224,-7.277,1,8,2.00,NONE,SEG08,429
2008,18.508,71.199,-7.025,1,8,2.00,NONE,SEG08,429
2009,18.706,71.173,-6.773,1,8,2.00,NONE,SEG08,430
2010,18.905,71.148,-6.521,1,8,2.00,NONE,SEG08,430
2011,19.103,71.123,-6.318,1,8,2.00,NONE,SEG08,430
2012,19.302,71.101,-6.318,1,8,2.00,NONE,SEG08,430
2013,19.501,71.079,-6.502,1,8,2.00,NONE,SEG08,430
2014,19.699,71.057,-6.714,1,8,2.00,NONE,SEG08,431
2015,19.898,71.035,-6.927,1,8,2.00,NONE,SEG08,431
2016,20.097,71.013,-7.140,1,8,2.00,NONE,SEG08,431
2017,20.295,70.988,-7.169,1,8,2.00,NONE,SEG08,431
2018,20.494,70.963,-7.005,1,8,2.00,NONE,SEG08,431
2019,20.692,70.939,-6.826,1,8,2.00,NONE,SEG08,432
2020,20.891,70.914,-6.646,1,8,2.00,NONE,SEG08,432
2021,21.089,70.889,-6.467,1,8,2.00,NONE,SEG08,432
2022,21.288,70.866,-6.608,1,8,2.00,NONE,SEG08,432
2023,21.487,70.843,-6.985,1,8,2.00,NONE,SEG08,432
2024,21.685,70.821,-7.361,1,8,2.00,NONE,SEG08,433
2025,21.884,70.799,-7.737,1,8,2.00,NONE,SEG08,433
2026,22.083,70.774,-7.956,1,8,2.00,NONE,SEG08,433
2027,22.281,70.746,-8.694,1,8,2.00,NONE,SEG08,433
2028,22.479,70.718,-9.541,1,8,2.00,NONE,SEG08,434
2029,22.677,70.691,-10.387,1,8,2.00,NONE,SEG08,434
2030,22.875,70.663,-11.233,1,8,2.00,NONE,SEG08,434
2031,23.071,70.625,-11.887,1,8,2.00,NONE,SEG08,434
2032,23.267,70.586,-13.023,1,8,2.00,NONE,SEG08,434
2033,23.463,70.547,-14.160,1,8,2.00,NONE,SEG08,435
2034,23.659,70.507,-15.297,1,8,2.00,NONE,SEG08,435
2035,23.854,70.461,-15.994,1,8,2.00,NONE,SEG08,435
2036,24.046,70.406,-18.291,1,8,2.00,NONE,SEG08,435
2037,24.238,70.351,-20.595,1,8,2.00,NONE,SEG08,436
2038,24.431,70.296,-22.899,1,8,2.00,NONE,SEG08,436
2039,24.623,70.240,-25.089,1,8,2.00,NONE,SEG08,436
2040,24.804,70.155,-27.825,1,8,2.00,NONE,SEG08,436
2041,24.985,70.071,-31.194,1,8,2.00,NONE,SEG08,436
2042,25.166,69.986,-34.568,1,8,2.00,NONE,SEG08,437
2043,25.347,69.901,-37.932,1,8,2.00,NONE,SEG08,437
2044,25.508,69.784,-40.958,1,8,2.00,NONE,SEG08,437
2045,25.665,69.659,-43.920,1,8,2.00,NONE,SEG08,437
2046,25.821,69.535,-46.885,1,8,2.00,NONE,SEG08,438
2047,25.977,69.410,-49.843,1,8,2.00,NONE,SEG08,438
2048,26.110,69.261,-52.608,1,8,2.00,NONE,SEG08,438
2049,26.238,69.107,-56.135,1,8,2.00,NONE,SEG08,438
2050,26.365,68.953,-59.671,1,8,2.00,NONE,SEG08,439
2051,26.493,68.799,-63.195,1,8,2.00,NONE,SEG08,439
2052,26.594,68.628,-65.169,1,8,2.00,NONE,SEG08,439
2053,26.681,68.448,-68.530,1,8,2.00,NONE,SEG08,439
2054,26.767,68.267,-71.910,1,8,2.00,NONE,SEG08,440
2055,26.853,68.087,-75.286,1,8,2.00,NONE,SEG08,440
2056,26.930,67.903,-77.961,1,8,2.00,NONE,SEG08,440
2057,26.972,67.708,-78.813,1,8,2.00,NONE,SEG08,440
2058,27.014,67.512,-80.379,1,8,2.00,NONE,SEG08,440
2059,27.055,67.317,-81.946,1,8,2.00,NONE,SEG08,441
2060,27.097,67.121,-83.512,1,8,2.00,NONE,SEG08,441
2061,27.127,66.924,-84.226,1,8,2.00,NONE,SEG08,441
2062,27.147,66.725,-85.231,1,8,2.00,NONE,SEG08,441
2063,27.167,66.526,-86.630,1,8,2.00,NONE,SEG08,442
2064,27.187,66.327,-88.030,1,8,2.00,NONE,SEG08,442
2065,27.207,66.128,-89.428,1,8,2.00,NONE,SEG08,442
2066,27.214,65.928,-89.822,1,8,2.00,NONE,SEG08,442
2067,27.214,65.728,-90.961,1,8,2.00,NONE,SEG08,442
2068,27.215,65.528,-92.316,1,8,2.00,NONE,SEG08,443
2069,27.215,65.328,-93.672,1,8,2.00,NONE,SEG08,443
2070,27.216,65.128,-95.026,1,8,2.00,NONE,SEG08,443
2071,27.201,64.929,-95.242,1,8,2.00,NONE,SEG08,443
2072,27.183,64.729,-95.253,1,8,2.00,NONE,SEG08,443
2073,27.164,64.530,-95.477,1,8,2.00,NONE,SEG08,443
2074,27.146,64.331,-95.700,1,8,2.00,NONE,SEG08,444
2075,27.128,64.132,-95.923,1,8,2.00,NONE,SEG08,444
2076,27.109,63.933,-96.135,1,8,2.00,NONE,SEG08,444
2077,27.088,63.734,-96.135,1,8,2.00,NONE,SEG08,444
2078,27.067,63.535,-96.135,1,8,2.00,NONE,SEG08,444
2079,27.045,63.336,-96.122,1,8,2.00,NONE,SEG08,444
2080,27.024,63.137,-96.102,1,8,2.00,NONE,SEG08,445
2081,27.002,62.939,-96.081,1,8,2.00,NONE,SEG08,445
2082,26.981,62.740,-96.061,1,8,2.00,NONE,SEG08,445
2083,26.960,62.541,-96.053,1,8,2.00,NONE,SEG08,445
2084,26.939,62.342,-96.053,1,8,2.00,NONE,SEG08,445
2085,26.918,62.143,-96.057,1,8,2.00,NONE,SEG08,445
2086,26.897,61.944,-96.083,1,8,2.00,NONE,SEG08,446
2087,26.875,61.745,-96.109,1,8,2.00,NONE,SEG08,446
2088,26.854,61.546,-96.135,1,8,2.00,NONE,SEG08,446
2089,26.833,61.347,-96.158,1,8,2.00,NONE,SEG08,446
2090,26.812,61.149,-96.158,1,8,2.00,NONE,SEG08,446
2091,26.790,60.950,-96.158,1,8,2.00,NONE,SEG08,446
2092,26.769,60.751,-96.103,1,8,2.00,NONE,SEG08,447
2093,26.747,60.552,-96.044,1,8,2.00,NONE,SEG08,447
2094,26.726,60.353,-95.986,1,8,2.00,NONE,SEG08,447
2095,26.705,60.154,-95.927,1,8,2.00,NONE,SEG08,447
2096,26.684,59.955,-95.924,1,8,2.00,NONE,SEG08,447
2097,26.663,59.757,-95.924,1,8,2.00,NONE,SEG08,447
2098,26.643,59.558,-95.633,1,8,2.00,NONE,SEG08,447
2099,26.622,59.359,-95.253,1,8,2.00,NONE,SEG08,448
2100,26.601,59.160,-94.873,1,8,2.00,NONE,SEG08,448
2101,26.581,58.961,-94.493,1,8,2.00,NONE,SEG08,448
2102,26.564,58.762,-94.403,1,8,2.00,NONE,SEG08,448
2103,26.549,58.562,-94.270,1,8,2.00,NONE,SEG08,448
2104,26.533,58.363,-93.965,1,8,2.00,NONE,SEG08,449
2105,26.518,58.163,-93.661,1,8,2.00,NONE,SEG08,449
2106,26.503,57.964,-93.356,1,8,2.00,NONE,SEG08,449
2107,26.489,57.764,-93.186,1,8,2.00,NONE,SEG08,449
2108,26.478,57.565,-93.481,1,8,2.00,NONE,SEG08,449
2109,26.467,57.365,-93.837,1,8,2.00,NONE,SEG08,450
2110,26.456,57.165,-94.193,1,8,2.00,NONE,SEG08,450
2111,26.445,56.966,-94.549,1,8,2.00,NONE,SEG08,450
2112,26.429,56.766,-94.719,1,8,2.00,NONE,SEG08,450
2113,26.413,56.567,-95.112,1,8,2.00,NONE,SEG08,450
2114,26.397,56.367,-95.504,1,8,2.00,NONE,SEG08,451
2115,26.381,56.168,-95.896,1,8,2.00,NONE,SEG08,451
2116,26.364,55.969,-96.179,1,8,2.00,NONE,SEG08,451
2117,26.342,55.770,-96.079,1,8,2.00,NONE,SEG08,451
2118,26.321,55.571,-95.897,1,8,2.00,NONE,SEG08,451
2119,26.299,55.372,-95.716,1,8,2.00,NONE,SEG08,452
2120,26.278,55.174,-95.534,1,8,2.00,NONE,SEG08,452
2121,26.257,54.975,-95.453,1,8,2.00,NONE,SEG08,452
2122,26.238,54.775,-95.492,1,8,2.00,NONE,SEG08,452
2123,26.219,54.576,-95.555,1,8,2.00,NONE,SEG08,453
2124,26.200,54.377,-95.618,1,8,2.00,NONE,SEG08,453
2125,26.181,54.178,-95.681,1,8,2.00,NONE,SEG08,453
2126,26.162,53.979,-95.705,1,8,2.00,NONE,SEG08,453
2127,26.142,53.780,-95.558,1,8,2.00,NONE,SEG08,453
2128,26.122,53.581,-95.392,1,8,2.00,NONE,SEG08,454
2129,26.102,53.382,-95.226,1,8,2.00,NONE,SEG08,454
2130,26.082,53.183,-95.061,1,8,2.00,NONE,SEG08,454
2131,26.064,52.984,-94.967,1,8,2.00,NONE,SEG08,454
2132,26.047,52.785,-94.645,1,8,2.00,NONE,SEG08,454
2133,26.029,52.585,-94.323,1,8,2.00,NONE,SEG08,455
2134,26.012,52.386,-94.002,1,8,2.00,NONE,SEG08,455
2135,25.995,52.187,-93.756,1,8,2.00,NONE,SEG08,455
2136,25.982,51.987,-93.606,1,8,2.00,NONE,SEG08,455
2137,25.969,51.788,-93.304,1,8,2.00,NONE,SEG08,455
2138,25.956,51.588,-93.003,1,8,2.00,NONE,SEG08,456
2139,25.943,51.389,-92.701,1,8,2.00,NONE,SEG08,456
2140,25.932,51.189,-92.549,1,8,2.00,NONE,SEG08,456
2141,25.923,50.989,-92.448,1,8,2.00,NONE,SEG08,456
2142,25.914,50.789,-92.334,1,8,2.00,NONE,SEG08,457
2143,25.905,50.590,-92.221,1,8,2.00,NONE,SEG08,457
2144,25.896,50.390,-92.108,1,8,2.00,NONE,SEG08,457
2145,25.889,50.190,-92.100,1,8,2.00,NONE,SEG08,457
2146,25.881,49.990,-92.103,1,8,2.00,NONE,SEG08,457
2147,25.874,49.790,-92.107,1,8,2.00,NONE,SEG08,458
2148,25.867,49.590,-92.070,1,8,2.00,NONE,SEG08,458
2149,25.859,49.390,-92.005,1,8,2.00,NONE,SEG08,458
2150,25.852,49.191,-91.940,1,8,2.00,NONE,SEG08,459
2151,25.845,48.991,-92.050,1,8,2.00,NONE,SEG08,459
2152,25.838,48.791,-92.400,1,8,2.00,NONE,SEG08,459
2153,25.831,48.591,-92.774,1,8,2.00,NONE,SEG08,460
2154,25.825,48.391,-93.346,1,8,2.00,NONE,SEG08,460
2155,25.816,48.191,-93.884,1,8,2.00,NONE,SEG08,460
2156,25.804,47.992,-94.223,1,8,2.00,NONE,SEG08,461
2157,25.793,47.792,-94.843,1,8,2.00,NONE,SEG08,461
2158,25.778,47.592,-95.320,1,8,2.00,NONE,SEG08,461
2159,25.762,47.393,-95.655,1,8,2.00,NONE,SEG08,462
2160,25.745,47.194,-96.000,1,8,2.00,NONE,SEG08,462
2161,25.725,46.995,-96.133,1,8,2.00,NONE,SEG08,462
2162,25.704,46.796,-96.212,1,8,2.00,NONE,SEG08,462
2163,25.683,46.597,-96.291,1,8,2.00,NONE,SEG08,463
2164,25.662,46.398,-96.443,1,8,2.00,NONE,SEG08,463
2165,25.640,46.199,-96.716,1,8,2.00,NONE,SEG08,463
2166,25.618,46.001,-96.990,1,8,2.00,NONE,SEG08,464
2167,25.595,45.802,-97.264,1,8,2.00,NONE,SEG08,464
2168,25.572,45.603,-97.347,1,8,2.00,NONE,SEG08,464
2169,25.546,45.405,-97.159,1,8,2.00,NONE,SEG08,464
2170,25.520,45.207,-96.972,1,8,2.00,STOP_LINE,SEG08,465
2171,25.494,45.008,-96.792,1,8,2.00,NONE,SEG08,465
2172,25.470,44.810,-96.775,1,8,2.00,NONE,SEG08,465
2173,25.446,44.611,-96.838,1,8,2.00,NONE,SEG08,465
2174,25.423,44.413,-96.901,1,8,2.00,NONE,SEG08,466
2175,25.400,44.214,-96.659,1,8,2.00,NONE,SEG08,466
2176,25.375,44.015,-96.266,1,8,2.00,NONE,SEG08,466
2177,25.351,43.817,-95.712,1,8,2.00,NONE,SEG08,467
2178,25.327,43.618,-94.500,1,8,2.00,NONE,SEG08,467
2179,25.307,43.419,-93.584,1,8,2.00,NONE,SEG08,467
2180,25.288,43.220,-92.182,1,8,2.00,NONE,SEG08,468
2181,25.272,43.021,-90.215,1,8,2.00,NONE,SEG08,468
2182,25.264,42.821,-88.906,1,8,2.00,NONE,SEG08,468
2183,25.257,42.621,-87.137,1,8,2.00,NONE,SEG08,469
2184,25.258,42.421,-85.458,1,8,2.00,NONE,SEG08,469
2185,25.269,42.222,-84.503,1,8,2.00,NONE,SEG08,469
2186,25.279,42.022,-83.299,1,8,2.00,NONE,SEG08,470
2187,25.297,41.823,-81.314,1,8,2.00,NONE,SEG08,470
2188,25.321,41.624,-79.822,1,8,2.00,NONE,SEG08,470
2189,25.345,41.426,-78.330,1,8,2.00,NONE,SEG08,471
2190,25.373,41.228,-76.531,1,8,2.00,NONE,SEG08,471
2191,25.417,41.033,-75.291,1,8,2.00,NONE,SEG08,471
2192,25.462,40.838,-74.051,1,8,2.00,NONE,SEG08,472
2193,25.507,40.643,-72.811,1,8,2.00,NONE,SEG08,472
2194,25.559,40.450,-71.748,1,8,2.00,NONE,SEG08,472
2195,25.620,40.260,-70.640,1,8,2.00,NONE,SEG08,472
2196,25.682,40.070,-69.533,1,8,2.00,NONE,SEG08,473
2197,25.743,39.879,-68.425,1,8,2.00,NONE,SEG08,473
2198,25.809,39.691,-67.701,1,8,2.00,NONE,SEG08,473
2199,25.885,39.506,-66.600,1,8,2.00,NONE,SEG08,473
2200,25.961,39.321,-65.378,1,8,2.00,NONE,SEG08,474
2201,26.037,39.136,-64.156,1,8,2.00,NONE,SEG08,474
2202,26.113,38.950,-62.935,1,8,2.00,NONE,SEG08,474
2203,26.203,38.772,-62.295,1,8,2.00,NONE,SEG08,474
2204,26.294,38.594,-60.361,1,8,2.00,NONE,SEG08,474
2205,26.386,38.416,-58.424,1,6,2.00,NONE,SEG06,285
2206,26.477,38.238,-56.488,1,8,2.00,NONE,SEG08,475
2207,26.575,38.064,-55.074,1,8,2.00,NONE,SEG08,475
2208,26.689,37.900,-54.194,1,8,2.00,NONE,SEG08,475
2209,26.804,37.736,-52.650,1,8,2.00,NONE,SEG08,475
2210,26.918,37.572,-51.105,1,8,2.00,NONE,SEG08,476
