index,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,event,source_segment_id,source_point_index
1794,-0.439,50.119,89.596,1,8,2.00,NONE,SEG08,384
1795,-0.442,50.319,89.176,1,8,2.00,NONE,SEG08,384
1796,-0.439,50.519,89.157,1,8,2.00,NONE,SEG08,384
1797,-0.437,50.719,89.062,1,8,2.00,NONE,SEG08,384
1798,-0.434,50.919,88.968,1,8,2.00,NONE,SEG08,385
1799,-0.431,51.119,88.874,1,8,2.00,NONE,SEG08,385
1800,-0.428,51.319,88.799,1,8,2.00,NONE,SEG08,385
1801,-0.424,51.519,88.799,1,8,2.00,NONE,SEG08,385
1802,-0.419,51.719,88.487,1,8,2.00,NONE,SEG08,385
1803,-0.415,51.919,88.172,1,8,2.00,NONE,SEG08,386
1804,-0.411,52.119,87.858,1,8,2.00,NONE,SEG08,386
1805,-0.407,52.319,87.543,1,8,2.00,NONE,SEG08,386
1806,-0.398,52.519,87.541,1,8,2.00,NONE,SEG08,386
1807,-0.390,52.718,87.548,1,8,2.00,NONE,SEG08,386
1808,-0.381,52.918,87.555,1,8,2.00,NONE,SEG08,387
1809,-0.372,53.118,87.563,1,8,2.00,NONE,SEG08,387
1810,-0.364,53.318,87.570,1,8,2.00,NONE,SEG08,387
1811,-0.355,53.518,87.571,1,8,2.00,NONE,SEG08,387
1812,-0.347,53.717,87.616,1,8,2.00,NONE,SEG08,387
1813,-0.338,53.917,87.667,1,8,2.00,NONE,SEG08,388
1814,-0.330,54.117,87.717,1,8,2.00,NONE,SEG08,388
1815,-0.321,54.317,87.768,1,8,2.00,NONE,SEG08,388
1816,-0.314,54.517,87.773,1,8,2.00,NONE,SEG08,388
1817,-0.306,54.717,88.044,1,8,2.00,NONE,SEG08,388
1818,-0.298,54.916,88.320,1,8,2.00,NONE,SEG08,389
1819,-0.290,55.116,88.597,1,8,2.00,NONE,SEG08,389
1820,-0.283,55.316,88.873,1,8,2.00,NONE,SEG08,389
1821,-0.279,55.516,88.903,1,8,2.00,NONE,SEG08,389
1822,-0.275,55.716,89.162,1,8,2.00,NONE,SEG08,389
1823,-0.271,55.916,89.421,1,8,2.00,NONE,SEG08,390
1824,-0.267,56.116,89.680,1,8,2.00,NONE,SEG08,390
1825,-0.263,56.316,89.915,1,8,2.00,NONE,SEG08,390
1826,-0.263,56.516,90.051,1,8,2.00,NONE,SEG08,390
1827,-0.263,56.716,90.404,1,8,2.00,NONE,SEG08,390
1828,-0.262,56.916,90.757,1,8,2.00,NONE,SEG08,391
1829,-0.262,57.116,91.110,1,8,2.00,NONE,SEG08,391
1830,-0.264,57.316,91.328,1,8,2.00,NONE,SEG08,391
1831,-0.268,57.516,91.377,1,8,2.00,NONE,SEG08,391
1832,-0.273,57.716,91.450,1,8,2.00,NONE,SEG08,392
1833,-0.278,57.916,91.524,1,8,2.00,NONE,SEG08,392
1834,-0.282,58.116,91.597,1,8,2.00,NONE,SEG08,392
1835,-0.288,58.316,91.621,1,8,2.00,NONE,SEG08,392
1836,-0.293,58.516,91.643,1,8,2.00,NONE,SEG08,392
1837,-0.299,58.715,91.693,1,8,2.00,NONE,SEG08,393
1838,-0.304,58.915,91.742,1,8,2.00,NONE,SEG08,393
1839,-0.310,59.115,91.792,1,8,2.00,NONE,SEG08,393
1840,-0.316,59.315,91.819,1,8,2.00,NONE,SEG08,393
1841,-0.322,59.515,91.819,1,8,2.00,NONE,SEG08,393
1842,-0.329,59.715,91.721,1,8,2.00,NONE,SEG08,393
1843,-0.335,59.915,91.599,1,8,2.00,NONE,SEG08,394
1844,-0.341,60.115,91.476,1,8,2.00,NONE,SEG08,394
1845,-0.348,60.315,91.354,1,8,2.00,NONE,SEG08,394
1846,-0.353,60.515,91.329,1,8,2.00,NONE,SEG08,394
1847,-0.357,60.715,91.329,1,8,2.00,NONE,SEG08,394
1848,-0.362,60.915,91.157,1,8,2.00,NONE,SEG08,394
1849,-0.367,61.114,90.943,1,8,2.00,NONE,SEG08,395
1850,-0.371,61.314,90.730,1,8,2.00,NONE,SEG08,395
1851,-0.376,61.514,90.517,1,8,2.00,NONE,SEG08,395
1852,-0.378,61.714,90.476,1,8,2.00,NONE,SEG08,395
1853,-0.380,61.914,90.476,1,8,2.00,NONE,SEG08,395
1854,-0.382,62.114,90.218,1,8,2.00,NONE,SEG08,395
1855,-0.383,62.314,89.760,1,8,2.00,NONE,SEG08,396
1856,-0.385,62.514,89.303,1,8,2.00,NONE,SEG08,396
1857,-0.387,62.714,88.846,1,8,2.00,NONE,SEG08,396
1858,-0.385,62.914,88.647,1,8,2.00,NONE,SEG08,396
1859,-0.380,63.114,88.647,1,8,2.00,NONE,SEG08,396
1860,-0.375,63.314,88.512,1,8,2.00,NONE,SEG08,396
1861,-0.370,63.514,87.733,1,8,2.00,NONE,SEG08,397
1862,-0.366,63.714,86.954,1,8,2.00,NONE,SEG08,397
1863,-0.361,63.914,86.175,1,8,2.00,NONE,SEG08,397
1864,-0.354,64.114,85.531,1,8,2.00,NONE,SEG08,397
1865,-0.339,64.313,85.531,1,8,2.00,NONE,SEG08,397
1866,-0.323,64.513,85.219,1,8,2.00,NONE,SEG08,397
1867,-0.308,64.712,83.780,1,8,2.00,NONE,SEG08,398
1868,-0.292,64.911,82.338,1,8,2.00,NONE,SEG08,398
1869,-0.276,65.111,80.897,1,8,2.00,NONE,SEG08,398
1870,-0.257,65.310,79.768,1,8,2.00,NONE,SEG08,398
1871,-0.221,65.506,79.768,1,8,2.00,NONE,SEG08,398
1872,-0.186,65.703,78.575,1,8,2.00,NONE,SEG08,398
1873,-0.150,65.900,76.787,1,8,2.00,NONE,SEG08,399
1874,-0.114,66.097,74.997,1,8,2.00,NONE,SEG08,399
1875,-0.079,66.294,73.210,1,8,2.00,NONE,SEG08,399
1876,-0.027,66.487,72.615,1,8,2.00,NONE,SEG08,399
1877,0.032,66.677,72.240,1,8,2.00,NONE,SEG08,399
1878,0.092,66.868,70.660,1,8,2.00,NONE,SEG08,399
1879,0.152,67.059,69.079,1,8,2.00,NONE,SEG08,400
1880,0.212,67.250,67.497,1,8,2.00,NONE,SEG08,400
1881,0.276,67.439,66.292,1,8,2.00,NONE,SEG08,400
1882,0.357,67.622,66.292,1,8,2.00,NONE,SEG08,400
1883,0.437,67.805,64.416,1,8,2.00,NONE,SEG08,400
1884,0.518,67.988,62.471,1,8,2.00,NONE,SEG08,401
1885,0.598,68.172,60.526,1,8,2.00,NONE,SEG08,401
1886,0.678,68.355,58.585,1,8,2.00,NONE,SEG08,401
1887,0.782,68.526,58.521,1,8,2.00,NONE,SEG08,401
1888,0.887,68.696,56.830,1,8,2.00,NONE,SEG08,401
1889,0.991,68.867,54.621,1,8,2.00,NONE,SEG08,402
1890,1.095,69.037,52.410,1,8,2.00,NONE,SEG08,402
1891,1.200,69.208,50.204,1,8,2.00,NONE,SEG08,402
1892,1.323,69.365,49.687,1,8,2.00,NONE,SEG08,402
1893,1.453,69.517,48.634,1,8,2.00,NONE,SEG08,402
1894,1.582,69.670,46.837,1,8,2.00,NONE,SEG08,403
1895,1.712,69.822,45.039,1,8,2.00,NONE,SEG08,403
1896,1.841,69.975,43.243,1,8,2.00,NONE,SEG08,403
1897,1.981,70.117,42.500,1,8,2.00,NONE,SEG08,403
1898,2.128,70.252,41.073,1,8,2.00,NONE,SEG08,403
1899,2.276,70.387,38.630,1,8,2.00,NONE,SEG08,404
1900,2.423,70.522,36.183,1,8,2.00,NONE,SEG08,404
1901,2.571,70.658,33.741,1,8,2.00,NONE,SEG08,404
1902,2.730,70.777,32.725,1,8,2.00,NONE,SEG08,404
1903,2.899,70.885,30.993,1,8,2.00,NONE,SEG08,404
1904,3.067,70.993,28.815,1,8,2.00,NONE,SEG08,405
1905,3.235,71.101,26.636,1,8,2.00,NONE,SEG08,405
1906,3.403,71.209,24.462,1,8,2.00,NONE,SEG08,405
1907,3.583,71.296,24.020,1,8,2.00,NONE,SEG08,405
1908,3.766,71.378,22.281,1,8,2.00,NONE,SEG08,405
1909,3.948,71.459,20.368,1,8,2.00,NONE,SEG08,406
1910,4.131,71.540,18.456,1,8,2.00,NONE,SEG08,406
1911,4.314,71.622,16.547,1,8,2.00,NONE,SEG08,406
1912,4.505,71.681,16.299,1,8,2.00,NONE,SEG08,406
1913,4.697,71.737,14.723,1,8,2.00,NONE,SEG08,406
1914,4.889,71.793,13.146,1,8,2.00,NONE,SEG08,407
1915,5.081,71.850,11.568,1,8,2.00,NONE,SEG08,407
1916,5.273,71.905,10.072,1,8,2.00,NONE,SEG08,407
1917,5.470,71.940,10.004,1,8,2.00,NONE,SEG08,407
1918,5.666,71.975,8.995,1,8,2.00,NONE,SEG08,407
1919,5.863,72.010,7.985,1,8,2.00,NONE,SEG08,408
1920,6.060,72.045,6.975,1,8,2.00,NONE,SEG08,408
1921,6.257,72.079,6.034,1,8,2.00,NONE,SEG08,408
1922,6.456,72.100,6.034,1,8,2.00,NONE,SEG08,408
1923,6.655,72.121,5.719,1,8,2.00,NONE,SEG08,408
1924,6.854,72.142,5.112,1,8,2.00,NONE,SEG08,409
1925,7.053,72.163,4.504,1,8,2.00,NONE,SEG08,409
1926,7.252,72.184,3.896,1,8,2.00,NONE,SEG08,409
1927,7.451,72.201,3.604,1,8,2.00,NONE,SEG08,409
1928,7.651,72.213,3.604,1,8,2.00,NONE,SEG08,409
1929,7.850,72.226,3.475,1,8,2.00,NONE,SEG08,409
1930,8.050,72.238,3.257,1,8,2.00,NONE,SEG08,410
1931,8.250,72.251,3.039,1,8,2.00,NONE,SEG08,410
1932,8.449,72.264,2.820,1,8,2.00,NONE,SEG08,410
1933,8.649,72.274,2.730,1,8,2.00,NONE,SEG08,410
1934,8.849,72.284,2.730,1,8,2.00,NONE,SEG08,410
1935,9.048,72.293,2.656,1,8,2.00,NONE,SEG08,410
1936,9.248,72.303,2.535,1,8,2.00,NONE,SEG08,411
1937,9.448,72.312,2.415,1,8,2.00,NONE,SEG08,411
1938,9.648,72.322,2.294,1,8,2.00,NONE,SEG08,411
1939,9.847,72.330,2.247,1,8,2.00,NONE,SEG08,411
1940,10.047,72.338,2.247,1,8,2.00,NONE,SEG08,411
1941,10.247,72.346,2.258,1,8,2.00,NONE,SEG08,411
1942,10.447,72.354,2.273,1,8,2.00,NONE,SEG08,412
1943,10.647,72.362,2.289,1,8,2.00,NONE,SEG08,412
1944,10.847,72.370,2.305,1,8,2.00,NONE,SEG08,412
1945,11.047,72.378,2.310,1,8,2.00,NONE,SEG08,412
1946,11.246,72.386,2.310,1,8,2.00,NONE,SEG08,412
1947,11.446,72.394,2.297,1,8,2.00,NONE,SEG08,412
1948,11.646,72.402,2.274,1,8,2.00,NONE,SEG08,413
1949,11.846,72.410,2.252,1,8,2.00,NONE,SEG08,413
1950,12.046,72.418,2.230,1,8,2.00,NONE,SEG08,413
1951,12.246,72.426,2.221,1,8,2.00,NONE,SEG08,413
1952,12.445,72.434,2.221,1,8,2.00,NONE,SEG08,413
1953,12.645,72.441,2.314,1,8,2.00,NONE,SEG08,413
1954,12.845,72.449,2.447,1,8,2.00,NONE,SEG08,414
1955,13.045,72.457,2.581,1,8,2.00,NONE,SEG08,414
1956,13.245,72.465,2.714,1,8,2.00,NONE,SEG08,414
1957,13.445,72.474,2.754,1,8,2.00,NONE,SEG08,414
1958,13.644,72.483,2.754,1,8,2.00,NONE,SEG08,414
1959,13.844,72.493,2.430,1,8,2.00,NONE,SEG08,414
1960,14.044,72.503,2.101,1,8,2.00,NONE,SEG08,415
1961,14.244,72.512,1.772,1,8,2.00,NONE,SEG08,415
1962,14.443,72.522,1.443,1,8,2.00,NONE,SEG08,415
1963,14.643,72.527,1.437,1,8,2.00,NONE,SEG08,415
1964,14.843,72.532,1.245,1,8,2.00,NONE,SEG08,415
1965,15.043,72.537,0.933,1,8,2.00,NONE,SEG08,416
1966,15.243,72.542,0.621,1,8,2.00,NONE,SEG08,416
1967,15.443,72.547,0.309,1,8,2.00,NONE,SEG08,416
1968,15.643,72.549,0.190,1,8,2.00,NONE,SEG08,416
1969,15.843,72.550,0.074,1,8,2.00,NONE,SEG08,416
1970,16.043,72.551,-0.441,1,8,2.00,NONE,SEG08,416
1971,16.243,72.551,-0.957,1,8,2.00,NONE,SEG08,417
1972,16.443,72.552,-1.473,1,8,2.00,NONE,SEG08,417
1973,16.643,72.551,-1.873,1,8,2.00,NONE,SEG08,417
1974,16.843,72.544,-2.239,1,8,2.00,NONE,SEG08,417
1975,17.043,72.538,-3.031,1,8,2.00,NONE,SEG08,417
1976,17.243,72.531,-3.823,1,8,2.00,NONE,SEG08,418
1977,17.443,72.525,-4.615,1,8,2.00,NONE,SEG08,418
1978,17.642,72.513,-5.041,1,8,2.00,NONE,SEG08,418
1979,17.841,72.496,-5.708,1,8,2.00,NONE,SEG08,418
1980,18.041,72.478,-6.390,1,8,2.00,NONE,SEG08,419
1981,18.240,72.460,-7.071,1,8,2.00,NONE,SEG08,419
1982,18.439,72.443,-7.753,1,8,2.00,NONE,SEG08,419
1983,18.637,72.416,-7.962,1,8,2.00,NONE,SEG08,419
1984,18.836,72.389,-8.184,1,8,2.00,NONE,SEG08,419
1985,19.034,72.362,-8.406,1,8,2.00,NONE,SEG08,420
1986,19.232,72.335,-8.628,1,8,2.00,NONE,SEG08,420
1987,19.430,72.305,-8.883,1,8,2.00,NONE,SEG08,420
1988,19.627,72.275,-9.282,1,8,2.00,NONE,SEG08,420
1989,19.825,72.245,-9.681,1,8,2.00,NONE,SEG08,421
1990,20.023,72.215,-10.079,1,8,2.00,NONE,SEG08,421
1991,20.220,72.182,-10.416,1,8,2.00,NONE,SEG08,421
1992,20.417,72.146,-11.022,1,8,2.00,NONE,SEG08,421
1993,20.614,72.110,-11.627,1,8,2.00,NONE,SEG08,422
1994,20.810,72.075,-12.232,1,8,2.00,NONE,SEG08,422
1995,21.007,72.037,-12.672,1,8,2.00,NONE,SEG08,422
1996,21.202,71.993,-13.729,1,8,2.00,NONE,SEG08,422
1997,21.397,71.949,-15.186,1,8,2.00,NONE,SEG08,422
1998,21.592,71.905,-16.645,1,8,2.00,NONE,SEG08,423
1999,21.787,71.862,-18.102,1,8,2.00,NONE,SEG08,423
2000,21.978,71.803,-19.176,1,8,2.00,NONE,SEG08,423
2001,22.168,71.740,-21.374,1,8,2.00,NONE,SEG08,423
2002,22.358,71.677,-23.578,1,8,2.00,NONE,SEG08,424
2003,22.547,71.613,-25.779,1,8,2.00,NONE,SEG08,424
2004,22.733,71.541,-27.305,1,8,2.00,NONE,SEG08,424
2005,22.911,71.449,-29.694,1,8,2.00,NONE,SEG08,424
2006,23.089,71.358,-32.463,1,8,2.00,NONE,SEG08,425
2007,23.267,71.266,-35.233,1,8,2.00,NONE,SEG08,425
2008,23.444,71.174,-37.995,1,8,2.00,NONE,SEG08,425
2009,23.604,71.054,-39.934,1,8,2.00,NONE,SEG08,425
2010,23.761,70.930,-43.253,1,8,2.00,NONE,SEG08,425
2011,23.918,70.806,-46.584,1,8,2.00,NONE,SEG08,426
2012,24.074,70.682,-49.906,1,8,2.00,NONE,SEG08,426
2013,24.216,70.542,-51.848,1,8,2.00,NONE,SEG08,426
2014,24.340,70.386,-56.679,1,8,2.00,NONE,SEG08,426
2015,24.464,70.229,-61.577,1,8,2.00,NONE,SEG08,427
2016,24.588,70.072,-66.472,1,8,2.00,NONE,SEG08,427
2017,24.710,69.914,-71.109,1,8,2.00,NONE,SEG08,427
2018,24.775,69.724,-71.109,1,8,2.00,NONE,SEG08,427
2019,24.839,69.535,-72.723,1,8,2.00,NONE,SEG08,427
2020,24.904,69.346,-75.262,1,8,2.00,NONE,SEG08,428
2021,24.969,69.157,-77.805,1,8,2.00,NONE,SEG08,428
2022,25.034,68.968,-80.342,1,8,2.00,NONE,SEG08,428
2023,25.077,68.773,-81.266,1,8,2.00,NONE,SEG08,428
2024,25.107,68.575,-81.266,1,8,2.00,NONE,SEG08,428
2025,25.137,68.378,-82.399,1,8,2.00,NONE,SEG08,428
2026,25.168,68.180,-83.762,1,8,2.00,NONE,SEG08,429
2027,25.198,67.982,-85.127,1,8,2.00,NONE,SEG08,429
2028,25.228,67.785,-86.490,1,8,2.00,NONE,SEG08,429
2029,25.243,67.585,-86.720,1,8,2.00,NONE,SEG08,429
2030,25.255,67.386,-86.720,1,8,2.00,NONE,SEG08,429
2031,25.266,67.186,-87.502,1,8,2.00,NONE,SEG08,429
2032,25.277,66.986,-88.368,1,8,2.00,NONE,SEG08,430
2033,25.289,66.787,-89.234,1,8,2.00,NONE,SEG08,430
2034,25.300,66.587,-90.099,1,8,2.00,NONE,SEG08,430
2035,25.301,66.387,-90.182,1,8,2.00,NONE,SEG08,430
2036,25.300,66.187,-90.182,1,8,2.00,NONE,SEG08,430
2037,25.300,65.987,-90.685,1,8,2.00,NONE,SEG08,430
2038,25.299,65.787,-91.281,1,8,2.00,NONE,SEG08,431
2039,25.298,65.587,-91.877,1,8,2.00,NONE,SEG08,431
2040,25.298,65.387,-92.473,1,8,2.00,NONE,SEG08,431
2041,25.290,65.187,-92.566,1,8,2.00,NONE,SEG08,431
2042,25.281,64.987,-92.566,1,8,2.00,NONE,SEG08,431
2043,25.272,64.787,-92.363,1,8,2.00,NONE,SEG08,431
2044,25.263,64.588,-92.151,1,8,2.00,NONE,SEG08,432
2045,25.254,64.388,-91.940,1,8,2.00,NONE,SEG08,432
2046,25.245,64.188,-91.728,1,8,2.00,NONE,SEG08,432
2047,25.239,63.988,-91.719,1,8,2.00,NONE,SEG08,432
2048,25.233,63.788,-91.240,1,8,2.00,NONE,SEG08,432
2049,25.227,63.588,-90.748,1,8,2.00,NONE,SEG08,433
2050,25.221,63.388,-90.257,1,8,2.00,NONE,SEG08,433
2051,25.215,63.189,-89.766,1,8,2.00,NONE,SEG08,433
2052,25.216,62.989,-89.787,1,8,2.00,NONE,SEG08,433
2053,25.217,62.789,-89.889,1,8,2.00,NONE,SEG08,433
2054,25.218,62.589,-89.991,1,8,2.00,NONE,SEG08,434
2055,25.218,62.389,-90.092,1,8,2.00,NONE,SEG08,434
2056,25.219,62.189,-90.162,1,8,2.00,NONE,SEG08,434
2057,25.218,61.989,-90.363,1,8,2.00,NONE,SEG08,434
2058,25.218,61.789,-90.650,1,8,2.00,NONE,SEG08,435
2059,25.217,61.589,-90.936,1,8,2.00,NONE,SEG08,435
2060,25.217,61.389,-91.223,1,8,2.00,NONE,SEG08,435
2061,25.213,61.189,-91.313,1,8,2.00,NONE,SEG08,435
2062,25.209,60.989,-91.394,1,8,2.00,NONE,SEG08,435
2063,25.204,60.789,-91.475,1,8,2.00,NONE,SEG08,436
2064,25.199,60.589,-91.556,1,8,2.00,NONE,SEG08,436
2065,25.195,60.389,-91.631,1,8,2.00,NONE,SEG08,436
2066,25.189,60.189,-91.633,1,8,2.00,NONE,SEG08,436
2067,25.183,59.989,-91.641,1,8,2.00,NONE,SEG08,436
2068,25.178,59.789,-91.649,1,8,2.00,NONE,SEG08,437
2069,25.172,59.589,-91.657,1,8,2.00,NONE,SEG08,437
2070,25.166,59.389,-91.663,1,8,2.00,NONE,SEG08,437
2071,25.161,59.189,-91.855,1,8,2.00,NONE,SEG08,437
2072,25.155,58.989,-92.315,1,8,2.00,NONE,SEG08,437
2073,25.149,58.789,-92.775,1,8,2.00,NONE,SEG08,438
2074,25.143,58.590,-93.235,1,8,2.00,NONE,SEG08,438
2075,25.135,58.390,-93.503,1,8,2.00,NONE,SEG08,438
2076,25.122,58.190,-93.574,1,8,2.00,NONE,SEG08,438
2077,25.110,57.990,-93.674,1,8,2.00,NONE,SEG08,439
2078,25.098,57.791,-93.773,1,8,2.00,NONE,SEG08,439
2079,25.086,57.591,-93.873,1,8,2.00,NONE,SEG08,439
2080,25.073,57.392,-93.901,1,8,2.00,NONE,SEG08,439
2081,25.059,57.192,-93.803,1,8,2.00,NONE,SEG08,439
2082,25.045,56.993,-93.686,1,8,2.00,NONE,SEG08,440
2083,25.032,56.793,-93.569,1,8,2.00,NONE,SEG08,440
2084,25.018,56.594,-93.453,1,8,2.00,NONE,SEG08,440
2085,25.006,56.394,-93.434,1,8,2.00,NONE,SEG08,440
2086,24.994,56.194,-93.294,1,8,2.00,NONE,SEG08,440
2087,24.982,55.995,-93.146,1,8,2.00,NONE,SEG08,441
2088,24.970,55.795,-92.999,1,8,2.00,NONE,SEG08,441
2089,24.958,55.595,-92.851,1,8,2.00,NONE,SEG08,441
2090,24.948,55.396,-92.851,1,8,2.00,NONE,SEG08,441
2091,24.938,55.196,-92.982,1,8,2.00,NONE,SEG08,441
2092,24.928,54.996,-93.114,1,8,2.00,NONE,SEG08,442
2093,24.918,54.796,-93.245,1,8,2.00,NONE,SEG08,442
2094,24.908,54.597,-93.370,1,8,2.00,NONE,SEG08,442
2095,24.896,54.397,-93.275,1,8,2.00,NONE,SEG08,442
2096,24.885,54.197,-92.951,1,8,2.00,NONE,SEG08,442
2097,24.873,53.998,-92.626,1,8,2.00,NONE,SEG08,443
2098,24.861,53.798,-92.302,1,8,2.00,NONE,SEG08,443
2099,24.851,53.598,-92.073,1,8,2.00,NONE,SEG08,443
2100,24.843,53.398,-91.962,1,8,2.00,NONE,SEG08,443
2101,24.836,53.199,-91.755,1,8,2.00,NONE,SEG08,443
2102,24.829,52.999,-91.549,1,8,2.00,NONE,SEG08,444
2103,24.822,52.799,-91.343,1,8,2.00,NONE,SEG08,444
2104,24.816,52.599,-91.247,1,8,2.00,NONE,SEG08,444
2105,24.812,52.399,-91.065,1,8,2.00,NONE,SEG08,444
2106,24.807,52.199,-90.870,1,8,2.00,NONE,SEG08,445
2107,24.803,51.999,-90.676,1,8,2.00,NONE,SEG08,445
2108,24.799,51.799,-90.481,1,8,2.00,NONE,SEG08,445
2109,24.797,51.599,-90.590,1,8,2.00,NONE,SEG08,445
2110,24.795,51.399,-90.855,1,8,2.00,NONE,SEG08,445
2111,24.794,51.199,-91.121,1,8,2.00,NONE,SEG08,446
2112,24.792,50.999,-91.387,1,8,2.00,NONE,SEG08,446
2113,24.789,50.799,-91.499,1,8,2.00,NONE,SEG08,446
2114,24.783,50.599,-91.385,1,8,2.00,NONE,SEG08,446
2115,24.778,50.399,-91.271,1,8,2.00,NONE,SEG08,447
2116,24.773,50.199,-91.157,1,8,2.00,NONE,SEG08,447
2117,24.768,49.999,-91.138,1,8,2.00,NONE,SEG08,447
2118,24.764,49.799,-91.353,1,8,2.00,NONE,SEG08,447
2119,24.760,49.599,-91.567,1,8,2.00,NONE,SEG08,448
2120,24.756,49.399,-91.782,1,8,2.00,NONE,SEG08,448
2121,24.752,49.200,-92.001,1,8,2.00,NONE,SEG08,448
2122,24.745,49.000,-92.635,1,8,2.00,NONE,SEG08,448
2123,24.738,48.800,-93.269,1,8,2.00,NONE,SEG08,449
2124,24.732,48.600,-93.903,1,8,2.00,NONE,SEG08,449
2125,24.724,48.400,-94.470,1,8,2.00,NONE,SEG08,449
2126,24.708,48.201,-94.752,1,8,2.00,NONE,SEG08,449
2127,24.693,48.001,-95.170,1,8,2.00,NONE,SEG08,449
2128,24.677,47.802,-95.587,1,8,2.00,NONE,SEG08,450
2129,24.662,47.602,-96.005,1,8,2.00,NONE,SEG08,450
2130,24.642,47.403,-96.140,1,8,2.00,NONE,SEG08,450
2131,24.621,47.205,-95.843,1,8,2.00,NONE,SEG08,450
2132,24.599,47.006,-95.473,1,8,2.00,STOP_LINE,SEG08,451
2133,24.578,46.807,-95.103,1,8,2.00,NONE,SEG08,451
2134,24.556,46.608,-94.733,1,8,2.00,NONE,SEG08,451
2135,24.539,46.409,-94.659,1,8,2.00,NONE,SEG08,451
2136,24.523,46.209,-94.447,1,8,2.00,NONE,SEG08,451
2137,24.507,46.010,-94.144,1,8,2.00,NONE,SEG08,452
2138,24.490,45.811,-93.841,1,8,2.00,NONE,SEG08,452
2139,24.474,45.611,-93.538,1,8,2.00,NONE,SEG08,452
2140,24.461,45.412,-93.447,1,8,2.00,NONE,SEG08,452
2141,24.449,45.212,-93.102,1,8,2.00,NONE,SEG08,452
2142,24.437,45.013,-92.518,1,8,2.00,NONE,SEG08,453
2143,24.425,44.813,-91.933,1,8,2.00,NONE,SEG08,453
2144,24.413,44.613,-91.348,1,8,2.00,NONE,SEG08,453
2145,24.406,44.414,-91.109,1,8,2.00,NONE,SEG08,453
2146,24.402,44.214,-90.288,1,8,2.00,NONE,SEG08,453
2147,24.398,44.014,-88.843,1,8,2.00,NONE,SEG08,454
2148,24.394,43.814,-87.397,1,8,2.00,NONE,SEG08,454
2149,24.390,43.614,-85.952,1,8,2.00,NONE,SEG08,454
2150,24.398,43.414,-85.327,1,8,2.00,NONE,SEG08,454
2151,24.414,43.215,-84.321,1,8,2.00,NONE,SEG08,454
2152,24.430,43.015,-82.768,1,8,2.00,NONE,SEG08,455
2153,24.447,42.816,-81.213,1,8,2.00,NONE,SEG08,455
2154,24.463,42.617,-79.660,1,8,2.00,NONE,SEG08,455
2155,24.493,42.419,-78.966,1,8,2.00,NONE,SEG08,455
2156,24.531,42.223,-77.796,1,8,2.00,NONE,SEG08,455
2157,24.569,42.026,-76.624,1,8,2.00,NONE,SEG08,456
2158,24.606,41.830,-75.453,1,8,2.00,NONE,SEG08,456
2159,24.646,41.634,-74.429,1,8,2.00,NONE,SEG08,456
2160,24.700,41.441,-73.604,1,8,2.00,NONE,SEG08,456
2161,24.753,41.249,-72.322,1,8,2.00,NONE,SEG08,456
2162,24.807,41.056,-71.040,1,8,2.00,NONE,SEG08,457
2163,24.861,40.864,-69.759,1,8,2.00,NONE,SEG08,457
2164,24.925,40.674,-69.270,1,8,2.00,NONE,SEG08,457
2165,24.996,40.487,-67.301,1,8,2.00,NONE,SEG08,457
2166,25.067,40.300,-65.328,1,8,2.00,NONE,SEG08,458
2167,25.138,40.113,-63.354,1,8,2.00,NONE,SEG08,458
2168,25.209,39.926,-61.418,1,8,2.00,NONE,SEG08,458
2169,25.304,39.751,-60.708,1,8,2.00,NONE,SEG08,458
2170,25.400,39.575,-58.602,1,6,2.00,NONE,SEG06,285
2171,25.496,39.399,-56.493,1,6,2.00,NONE,SEG06,285
2172,25.591,39.224,-54.385,1,8,2.00,NONE,SEG08,459
2173,25.695,39.053,-52.989,1,8,2.00,NONE,SEG08,459
2174,25.816,38.894,-50.889,1,8,2.00,NONE,SEG08,459
2175,25.936,38.734,-48.323,1,8,2.00,NONE,SEG08,460
2176,26.057,38.574,-45.756,1,8,2.00,NONE,SEG08,460
2177,26.177,38.415,-43.196,1,8,2.00,NONE,SEG08,460
2178,26.319,38.275,-42.274,1,8,2.00,NONE,SEG08,460
2179,26.466,38.139,-39.477,1,8,2.00,NONE,SEG08,460
2180,26.613,38.003,-36.670,1,8,2.00,NONE,SEG08,461
2181,26.760,37.867,-33.864,1,8,2.00,NONE,SEG08,461
2182,26.910,37.737,-31.531,1,8,2.00,NONE,SEG08,461
2183,27.081,37.632,-30.917,1,8,2.00,NONE,SEG08,461
2184,27.251,37.528,-28.368,1,8,2.00,NONE,SEG08,461
2185,27.422,37.423,-25.813,1,8,2.00,NONE,SEG08,462
2186,27.592,37.318,-23.259,1,8,2.00,NONE,SEG08,462
2187,27.767,37.221,-21.324,1,8,2.00,NONE,SEG08,462
2188,27.953,37.149,-21.265,1,8,2.00,NONE,SEG08,462
2189,28.139,37.076,-19.510,1,4,2.00,NONE,SEG04,158
2190,28.326,37.003,-17.752,1,8,2.00,NONE,SEG08,463
2191,28.512,36.931,-15.994,1,8,2.00,NONE,SEG08,463
2192,28.698,36.859,-14.297,1,8,2.00,NONE,SEG08,463
2193,28.892,36.809,-14.297,1,8,2.00,NONE,SEG08,463
2194,29.086,36.760,-13.307,1,8,2.00,NONE,SEG08,463
