index,latitude,longitude,x_m,y_m,direction,mode,drive_level
106,37.2887810680,127.1070919220,-29.893,15.366,1,INTERSECTION,2.00
107,37.2887850349,127.1070809764,-30.862,15.808,1,INTERSECTION,2.00
108,37.2887889349,127.1070695764,-31.872,16.242,1,INTERSECTION,2.00
109,37.2887926349,127.1070584764,-32.855,16.654,1,INTERSECTION,2.00
110,37.2887960349,127.1070477764,-33.802,17.032,1,INTERSECTION,2.00
111,37.2887993349,127.1070369764,-34.759,17.399,1,INTERSECTION,2.00
112,37.2888027349,127.1070269764,-35.645,17.778,1,INTERSECTION,2.00
113,37.2888062349,127.1070171764,-36.512,18.168,1,INTERSECTION,2.00
114,37.2888095681,127.1070057706,-37.523,18.539,1,INTERSECTION,2.00
115,37.2888134681,127.1069948705,-38.488,18.973,1,INTERSECTION,2.00
116,37.2888173681,127.1069838705,-39.462,19.407,1,INTERSECTION,2.00
117,37.2888212681,127.1069731706,-40.410,19.841,1,INTERSECTION,2.00
118,37.2888251681,127.1069623705,-41.366,20.275,1,INTERSECTION,2.00
119,37.2888288681,127.1069512705,-42.349,20.687,1,INTERSECTION,2.00
120,37.2888318681,127.1069400705,-43.341,21.021,1,INTERSECTION,2.00
121,37.2888350681,127.1069296411,-44.265,21.377,1,INTERSECTION,2.00
122,37.2888385681,127.1069190411,-45.204,21.767,1,INTERSECTION,2.00
123,37.2888424681,127.1069083411,-46.151,22.201,1,INTERSECTION,2.00
124,37.2888463681,127.1068976411,-47.099,22.635,1,INTERSECTION,2.00
125,37.2888497681,127.1068866411,-48.073,23.014,1,INTERSECTION,2.00
126,37.2888528681,127.1068757411,-49.039,23.359,1,INTERSECTION,2.00
127,37.2888560681,127.1068647411,-50.013,23.715,1,INTERSECTION,2.00
128,37.2888593681,127.1068537411,-50.987,24.082,1,INTERSECTION,2.00
129,37.2888626681,127.1068424411,-51.988,24.450,1,INTERSECTION,2.00
130,37.2888660681,127.1068311411,-52.989,24.828,1,INTERSECTION,2.00
131,37.2888691681,127.1068203411,-53.945,25.173,1,INTERSECTION,2.00
132,37.2888720681,127.1068089411,-54.955,25.496,1,INTERSECTION,2.00
133,37.2888748681,127.1067977411,-55.947,25.808,1,INTERSECTION,2.00
134,37.2888785683,127.1067862706,-56.963,26.220,1,INTERSECTION,2.00
135,37.2888810351,127.1067742000,-58.032,26.494,1,INTERSECTION,2.00
136,37.2888825351,127.1067632000,-59.006,26.661,1,INTERSECTION,2.00
137,37.2888810346,127.1067501883,-60.158,26.494,1,INTERSECTION,2.00
138,37.2888786679,127.1067393825,-61.115,26.231,1,INTERSECTION,2.00
139,37.2888748011,127.1067293061,-62.008,25.800,1,INTERSECTION,2.00
140,37.2888688339,127.1067207414,-62.766,25.136,1,INTERSECTION,2.00
141,37.2888627670,127.1067132472,-63.430,24.461,1,INTERSECTION,2.00
142,37.2888559667,127.1067058531,-64.085,23.704,1,INTERSECTION,2.00
143,37.2888491667,127.1066982531,-64.758,22.947,1,INTERSECTION,2.00
144,37.2888420667,127.1066914531,-65.360,22.156,1,INTERSECTION,2.00
145,37.2888354667,127.1066865647,-65.793,21.422,1,INTERSECTION,2.00
