index,latitude,longitude,x_m,y_m,direction,mode,drive_level
120,35.5446160000,129.2558643333,10.507,4.063,1,INTERSECTION,2.00
121,35.5446156667,129.2558626667,10.356,4.026,1,INTERSECTION,2.00
122,35.5446155000,129.2558610000,10.205,4.008,1,INTERSECTION,2.00
123,35.5446150000,129.2558593333,10.054,3.952,1,INTERSECTION,2.00
124,35.5446143333,129.2558576667,9.903,3.878,1,INTERSECTION,2.00
125,35.5446140000,129.2558558333,9.737,3.841,1,INTERSECTION,2.00
126,35.5446131667,129.2558543333,9.601,3.748,1,INTERSECTION,2.00
127,35.5446131667,129.2558525000,9.435,3.748,1,INTERSECTION,2.00
128,35.5446130000,129.2558508333,9.284,3.729,1,INTERSECTION,2.00
129,35.5446121667,129.2558491667,9.133,3.636,1,INTERSECTION,2.00
130,35.5446116667,129.2558475000,8.982,3.581,1,INTERSECTION,2.00
131,35.5446111667,129.2558458333,8.831,3.525,1,INTERSECTION,2.00
132,35.5446103333,129.2558443333,8.695,3.432,1,INTERSECTION,2.00
133,35.5446100000,129.2558426667,8.544,3.395,1,INTERSECTION,2.00
134,35.5446091667,129.2558413333,8.424,3.302,1,INTERSECTION,2.00
135,35.5446086667,129.2558396667,8.273,3.247,1,INTERSECTION,2.00
136,35.5446076667,129.2558385000,8.167,3.136,1,INTERSECTION,2.00
137,35.5446078333,129.2558368333,8.016,3.154,1,INTERSECTION,2.00
138,35.5446071667,129.2558353333,7.880,3.080,1,INTERSECTION,2.00
139,35.5446065000,129.2558338333,7.744,3.006,1,INTERSECTION,2.00
140,35.5446058333,129.2558323333,7.608,2.931,1,INTERSECTION,2.00
141,35.5446053333,129.2558306667,7.458,2.876,1,INTERSECTION,2.00
142,35.5446045000,129.2558293333,7.337,2.783,1,INTERSECTION,2.00
143,35.5446041667,129.2558275000,7.171,2.746,1,INTERSECTION,2.00
144,35.5446038333,129.2558258333,7.020,2.709,1,INTERSECTION,2.00
145,35.5446033333,129.2558241667,6.869,2.653,1,INTERSECTION,2.00
146,35.5446030000,129.2558225000,6.718,2.616,1,INTERSECTION,2.00
147,35.5446023333,129.2558208333,6.567,2.542,1,INTERSECTION,2.00
148,35.5446018333,129.2558191667,6.416,2.486,1,INTERSECTION,2.00
149,35.5446013333,129.2558175000,6.265,2.430,1,INTERSECTION,2.00
150,35.5446008333,129.2558158333,6.114,2.375,1,INTERSECTION,2.00
151,35.5446005000,129.2558140000,5.948,2.338,1,INTERSECTION,2.00
152,35.5445996667,129.2558126667,5.827,2.245,1,INTERSECTION,2.00
153,35.5445996667,129.2558110000,5.676,2.245,1,INTERSECTION,2.00
154,35.5445986667,129.2558096667,5.555,2.134,1,INTERSECTION,2.00
155,35.5445985000,129.2558080000,5.404,2.115,1,INTERSECTION,2.00
156,35.5445983333,129.2558061667,5.238,2.097,1,INTERSECTION,2.00
157,35.5445980000,129.2558045000,5.087,2.059,1,INTERSECTION,2.00
158,35.5445976667,129.2558028333,4.936,2.022,1,INTERSECTION,2.00
159,35.5445970000,129.2558011667,4.785,1.948,1,INTERSECTION,2.00
160,35.5445963333,129.2557995000,4.635,1.874,1,INTERSECTION,2.00
161,35.5445961667,129.2557978333,4.484,1.855,1,INTERSECTION,2.00
162,35.5445958333,129.2557961667,4.333,1.818,1,INTERSECTION,2.00
163,35.5445950000,129.2557946667,4.197,1.725,1,INTERSECTION,2.00
164,35.5445943333,129.2557931667,4.061,1.651,1,INTERSECTION,2.00
165,35.5445936667,129.2557916667,3.925,1.577,1,INTERSECTION,2.00
166,35.5445930000,129.2557898333,3.759,1.503,1,INTERSECTION,2.00
167,35.5445923333,129.2557883333,3.623,1.429,1,INTERSECTION,2.00
168,35.5445918333,129.2557865000,3.457,1.373,1,INTERSECTION,2.00
169,35.5445910000,129.2557851667,3.336,1.280,1,INTERSECTION,2.00
170,35.5445898333,129.2557840000,3.231,1.150,1,INTERSECTION,2.00
171,35.5445891667,129.2557825000,3.095,1.076,1,INTERSECTION,2.00
172,35.5445893333,129.2557808333,2.944,1.095,1,INTERSECTION,2.00
173,35.5445890000,129.2557791667,2.793,1.058,1,INTERSECTION,2.00
174,35.5445880000,129.2557778333,2.672,0.946,1,INTERSECTION,2.00
175,35.5445871667,129.2557763333,2.536,0.853,1,INTERSECTION,2.00
176,35.5445865000,129.2557748333,2.400,0.779,1,INTERSECTION,2.00
177,35.5445861667,129.2557731667,2.249,0.742,1,INTERSECTION,2.00
178,35.5445856667,129.2557715000,2.098,0.686,1,INTERSECTION,2.00
179,35.5445851667,129.2557698333,1.947,0.631,1,INTERSECTION,2.00
180,35.5445846667,129.2557681667,1.796,0.575,1,INTERSECTION,2.00
181,35.5445845000,129.2557665000,1.645,0.557,1,INTERSECTION,2.00
182,35.5445845000,129.2557648333,1.495,0.557,1,INTERSECTION,2.00
183,35.5445845000,129.2557631667,1.344,0.557,1,INTERSECTION,2.00
184,35.5445836667,129.2557618333,1.223,0.464,1,INTERSECTION,2.00
185,35.5445836667,129.2557601667,1.072,0.464,1,INTERSECTION,2.00
186,35.5445833333,129.2557585000,0.921,0.427,1,INTERSECTION,2.00
187,35.5445833333,129.2557568333,0.770,0.427,1,INTERSECTION,2.00
188,35.5445823333,129.2557556667,0.664,0.315,1,INTERSECTION,2.00
