index,latitude,longitude,x_m,y_m,direction,mode,drive_level,event
0,37.2889530351,127.1076538906,0.000,0.000,1,NORMAL,2.00,NONE
1,37.2889560023,127.1076430146,-0.963,0.330,1,NORMAL,2.00,NONE
2,37.2889586690,127.1076315236,-1.981,0.627,1,NORMAL,2.00,NONE
3,37.2889615024,127.1076220207,-2.823,0.943,1,NORMAL,2.00,NONE
4,37.2889640356,127.1076122178,-3.691,1.225,1,NORMAL,2.00,NONE
5,37.2889667022,127.1076036589,-4.449,1.521,1,NORMAL,2.00,NONE
6,37.2889697688,127.1075926883,-5.420,1.863,1,NORMAL,2.00,NONE
7,37.2889721353,127.1075841647,-6.175,2.126,1,NORMAL,2.00,NONE
8,37.2889748687,127.1075754058,-6.951,2.431,1,NORMAL,2.00,NONE
9,37.2889772686,127.1075656735,-7.813,2.698,1,NORMAL,2.00,NONE
10,37.2889800020,127.1075548411,-8.772,3.002,1,NORMAL,2.00,NONE
11,37.2889825023,127.1075439087,-9.741,3.280,1,NORMAL,2.00,NONE
12,37.2889853024,127.1075322735,-10.771,3.592,1,NORMAL,2.00,NONE
13,37.2889873355,127.1075220764,-11.674,3.818,1,NORMAL,2.00,NONE
14,37.2889900355,127.1075101676,-12.729,4.119,1,NORMAL,2.00,NONE
15,37.2889936691,127.1074984913,-13.763,4.523,1,NORMAL,2.00,NONE
16,37.2889962025,127.1074875178,-14.735,4.805,1,NORMAL,2.00,NONE
17,37.2889986359,127.1074769443,-15.671,5.076,1,NORMAL,2.00,NONE
18,37.2890010691,127.1074655709,-16.678,5.347,1,NORMAL,2.00,NONE
19,37.2890035357,127.1074557414,-17.549,5.622,1,NORMAL,2.00,NONE
20,37.2890065359,127.1074456414,-18.444,5.956,1,NORMAL,2.00,NONE
21,37.2890084355,127.1074361443,-19.285,6.167,1,NORMAL,2.00,NONE
22,37.2890109020,127.1074256443,-20.215,6.442,1,NORMAL,2.00,NONE
23,37.2890137020,127.1074161120,-21.059,6.753,1,NORMAL,2.00,NONE
24,37.2890158352,127.1074061120,-21.944,6.991,1,NORMAL,2.00,NONE
25,37.2890183352,127.1073965796,-22.789,7.269,1,NORMAL,2.00,NONE
26,37.2890206018,127.1073863385,-23.696,7.521,1,NORMAL,2.00,NONE
27,37.2890234351,127.1073775061,-24.478,7.837,1,NORMAL,2.00,NONE
28,37.2890249674,127.1073720143,-24.964,8.007,1,NORMAL,2.00,NONE
29,37.2890265665,127.1073676000,-25.355,8.185,1,NORMAL,2.00,NONE
30,37.2890277999,127.1073648971,-25.595,8.323,1,SLOPE,2.00,NONE
31,37.2890300335,127.1073576045,-26.240,8.571,1,SLOPE,2.00,NONE
32,37.2890320001,127.1073490854,-26.995,8.790,1,SLOPE,2.00,NONE
33,37.2890338000,127.1073427000,-27.561,8.991,1,SLOPE,2.00,NONE
34,37.2890365000,127.1073339000,-28.340,9.291,1,SLOPE,2.00,NONE
35,37.2890389000,127.1073253000,-29.102,9.558,1,SLOPE,2.00,NONE
36,37.2890413000,127.1073154000,-29.978,9.826,1,SLOPE,2.00,NONE
37,37.2890437000,127.1073067000,-30.749,10.093,1,SLOPE,2.00,NONE
38,37.2890456664,127.1072967618,-31.629,10.312,1,SLOPE,2.00,NONE
39,37.2890482664,127.1072872942,-32.468,10.601,1,SLOPE,2.00,STOP_LINE
40,37.2890500329,127.1072781294,-33.279,10.798,1,SLOPE,2.00,NONE
41,37.2890517993,127.1072689942,-34.088,10.994,1,SLOPE,2.00,NONE
42,37.2890530000,127.1072633000,-34.593,11.128,1,SLOPE,2.00,NONE
43,37.2890538000,127.1072584000,-35.027,11.217,1,D_COURSE,2.00,NONE
44,37.2890560000,127.1072509000,-35.691,11.462,1,D_COURSE,2.00,NONE
45,37.2890585000,127.1072428000,-36.408,11.740,1,D_COURSE,2.00,NONE
46,37.2890609000,127.1072328000,-37.294,12.007,1,D_COURSE,2.00,NONE
47,37.2890633000,127.1072221000,-38.241,12.275,1,D_COURSE,2.00,NONE
48,37.2890660000,127.1072116000,-39.171,12.575,1,D_COURSE,2.00,NONE
49,37.2890688000,127.1072008000,-40.128,12.887,1,D_COURSE,2.00,NONE
50,37.2890719000,127.1071896000,-41.120,13.232,1,D_COURSE,2.00,NONE
51,37.2890750000,127.1071782000,-42.129,13.577,1,D_COURSE,2.00,NONE
52,37.2890780000,127.1071678000,-43.050,13.911,1,D_COURSE,2.00,NONE
53,37.2890809000,127.1071571000,-43.998,14.234,1,D_COURSE,2.00,NONE
54,37.2890847337,127.1071459971,-44.981,14.661,1,D_COURSE,2.00,NONE
55,37.2890883340,127.1071357647,-45.888,15.061,1,D_COURSE,2.00,NONE
56,37.2890916342,127.1071252971,-46.815,15.429,1,D_COURSE,2.00,NONE
57,37.2890954677,127.1071143942,-47.780,15.856,1,D_COURSE,2.00,NONE
58,37.2890983343,127.1071044647,-48.660,16.175,1,D_COURSE,2.00,NONE
59,37.2891016678,127.1070941000,-49.578,16.546,1,D_COURSE,2.00,NONE
60,37.2891054347,127.1070827971,-50.579,16.965,1,D_COURSE,2.00,NONE
61,37.2891084013,127.1070713942,-51.589,17.295,1,D_COURSE,2.00,NONE
62,37.2891114680,127.1070614676,-52.468,17.637,1,D_COURSE,2.00,NONE
63,37.2891145679,127.1070498676,-53.495,17.982,1,D_COURSE,2.00,NONE
64,37.2891181680,127.1070393735,-54.425,18.383,1,D_COURSE,2.00,NONE
65,37.2891219684,127.1070257618,-55.630,18.806,1,D_COURSE,2.00,NONE
66,37.2891244021,127.1070129942,-56.761,19.076,1,D_COURSE,2.00,NONE
67,37.2891243355,127.1070011324,-57.811,19.069,1,D_COURSE,2.00,NONE
68,37.2891235356,127.1069895353,-58.838,18.980,1,D_COURSE,2.00,NONE
69,37.2891203355,127.1069760236,-60.035,18.624,1,D_COURSE,2.00,NONE
70,37.2891134681,127.1069632472,-61.167,17.859,1,D_COURSE,2.00,NONE
71,37.2891060343,127.1069539531,-61.990,17.032,1,D_COURSE,2.00,NONE
72,37.2890974336,127.1069454236,-62.745,16.074,1,D_COURSE,2.00,NONE
73,37.2890896001,127.1069373589,-63.459,15.202,1,D_COURSE,2.00,NONE
74,37.2890814000,127.1069310000,-64.023,14.290,1,D_COURSE,2.00,NONE
75,37.2890735000,127.1069245000,-64.598,13.410,1,D_COURSE,2.00,NONE
76,37.2890651000,127.1069182000,-65.156,12.475,1,D_COURSE,2.00,NONE
77,37.2890565000,127.1069124000,-65.670,11.518,1,D_COURSE,2.00,NONE
78,37.2890479000,127.1069074000,-66.113,10.560,1,D_COURSE,2.00,NONE
79,37.2890388000,127.1069030000,-66.502,9.547,1,D_COURSE,2.00,NONE
80,37.2890295000,127.1068986000,-66.892,8.512,1,D_COURSE,2.00,NONE
81,37.2890203000,127.1068945000,-67.255,7.488,1,D_COURSE,2.00,NONE
82,37.2890112000,127.1068907000,-67.592,6.475,1,D_COURSE,2.00,NONE
83,37.2890020000,127.1068872000,-67.902,5.451,1,D_COURSE,2.00,NONE
84,37.2889925000,127.1068846000,-68.132,4.393,1,D_COURSE,2.00,NONE
85,37.2889826000,127.1068840000,-68.185,3.291,1,D_COURSE,2.00,NONE
86,37.2889728000,127.1068854000,-68.061,2.200,1,D_COURSE,2.00,NONE
87,37.2889633000,127.1068885000,-67.787,1.143,1,D_COURSE,2.00,NONE
88,37.2889540000,127.1068929000,-67.397,0.107,1,D_COURSE,2.00,NONE
89,37.2889454000,127.1068986000,-66.892,-0.850,1,D_COURSE,2.00,NONE
90,37.2889375000,127.1069051000,-66.316,-1.729,1,D_COURSE,2.00,NONE
91,37.2889306000,127.1069131000,-65.608,-2.497,1,D_COURSE,2.00,NONE
92,37.2889243000,127.1069219000,-64.829,-3.199,1,D_COURSE,2.00,NONE
93,37.2889192667,127.1069310324,-64.020,-3.759,1,D_COURSE,2.00,NONE
94,37.2889141001,127.1069423764,-63.015,-4.334,1,D_COURSE,2.00,NONE
95,37.2889087333,127.1069532498,-62.052,-4.932,1,D_COURSE,2.00,NONE
96,37.2889046333,127.1069642880,-61.074,-5.388,1,D_COURSE,2.00,NONE
97,37.2889013333,127.1069733117,-60.275,-5.755,1,D_COURSE,2.00,NONE
98,37.2888989000,127.1069818000,-59.524,-6.026,1,D_COURSE,2.00,NONE
99,37.2888955331,127.1069927324,-58.555,-6.401,1,D_COURSE,2.00,NONE
100,37.2888936330,127.1070055411,-57.421,-6.613,1,D_COURSE,2.00,NONE
101,37.2888936328,127.1070196586,-56.171,-6.613,1,D_COURSE,2.00,NONE
102,37.2888966328,127.1070312939,-55.140,-6.279,1,D_COURSE,2.00,NONE
103,37.2889018661,127.1070414997,-54.236,-5.696,1,D_COURSE,2.00,NONE
104,37.2889096329,127.1070493997,-53.537,-4.832,1,D_COURSE,2.00,NONE
105,37.2889177330,127.1070553291,-53.011,-3.930,1,D_COURSE,2.00,NONE
106,37.2889270001,127.1070625702,-52.370,-2.898,1,D_COURSE,2.00,NONE
107,37.2889356669,127.1070691114,-51.791,-1.933,1,D_COURSE,2.00,NONE
108,37.2889453339,127.1070757230,-51.205,-0.857,1,D_COURSE,2.00,NONE
109,37.2889544343,127.1070813936,-50.703,0.156,1,D_COURSE,2.00,NONE
110,37.2889600336,127.1070848466,-50.397,0.779,1,D_COURSE,2.00,NONE
111,37.2889684337,127.1070899114,-49.949,1.714,1,D_COURSE,2.00,NONE
112,37.2889756667,127.1070945055,-49.542,2.519,1,D_COURSE,2.00,NONE
113,37.2889844671,127.1071000321,-49.052,3.499,1,D_COURSE,2.00,NONE
114,37.2889901671,127.1071075291,-48.388,4.134,1,D_COURSE,2.00,NONE
115,37.2889940003,127.1071173673,-47.517,4.560,1,D_COURSE,2.00,NONE
116,37.2889961003,127.1071243233,-46.901,4.794,1,D_COURSE,2.00,NONE
117,37.2889961335,127.1071321499,-46.208,4.798,1,D_COURSE,2.00,NONE
118,37.2889951000,127.1071380000,-45.690,4.683,1,D_COURSE,2.00,NONE
119,37.2889935000,127.1071469000,-44.901,4.505,1,D_COURSE,2.00,NONE
120,37.2889911000,127.1071560000,-44.096,4.237,1,D_COURSE,2.00,NONE
121,37.2889880000,127.1071663000,-43.183,3.892,1,D_COURSE,2.00,NONE
122,37.2889845000,127.1071765000,-42.280,3.503,1,D_COURSE,2.00,NONE
123,37.2889812000,127.1071864000,-41.403,3.135,1,D_COURSE,2.00,NONE
124,37.2889773000,127.1071965000,-40.509,2.701,1,D_COURSE,2.00,NONE
125,37.2889733000,127.1072062000,-39.650,2.256,1,D_COURSE,2.00,NONE
126,37.2889692000,127.1072152000,-38.853,1.799,1,D_COURSE,2.00,NONE
127,37.2889649000,127.1072245000,-38.029,1.321,1,D_COURSE,2.00,NONE
128,37.2889600000,127.1072336000,-37.223,0.775,1,D_COURSE,2.00,NONE
129,37.2889561003,127.1072414265,-36.530,0.341,1,D_COURSE,2.00,NONE
130,37.2889510671,127.1072516353,-35.626,-0.219,1,D_COURSE,2.00,NONE
131,37.2889450338,127.1072636968,-34.557,-0.891,1,D_COURSE,2.00,NONE
132,37.2889379338,127.1072732172,-33.714,-1.681,1,D_COURSE,2.00,NONE
133,37.2889304006,127.1072806994,-33.052,-2.520,1,D_COURSE,2.00,NONE
134,37.2889208002,127.1072858758,-32.593,-3.588,1,D_COURSE,2.00,NONE
135,37.2889109666,127.1072890728,-32.310,-4.683,1,D_COURSE,2.00,NONE
136,37.2889002994,127.1072896201,-32.262,-5.871,1,D_COURSE,2.00,NONE
137,37.2888910326,127.1072868644,-32.506,-6.902,1,D_COURSE,2.00,NONE
138,37.2888838995,127.1072830822,-32.841,-7.696,1,D_COURSE,2.00,NONE
139,37.2888760663,127.1072793440,-33.172,-8.568,1,D_COURSE,2.00,NONE
140,37.2888684664,127.1072758440,-33.482,-9.414,1,D_COURSE,2.00,NONE
141,37.2888600330,127.1072722764,-33.798,-10.353,1,D_COURSE,2.00,NONE
142,37.2888530667,127.1072687411,-34.111,-11.128,1,D_COURSE,2.00,NONE
143,37.2888450667,127.1072648411,-34.456,-12.019,1,D_COURSE,2.00,NONE
144,37.2888371001,127.1072610440,-34.792,-12.906,1,D_COURSE,2.00,NONE
145,37.2888279999,127.1072570087,-35.150,-13.919,1,D_COURSE,2.00,NONE
146,37.2888220337,127.1072537058,-35.442,-14.583,1,D_COURSE,2.00,NONE
147,37.2888169674,127.1072514676,-35.640,-15.147,1,D_COURSE,2.00,NONE
148,37.2888125333,127.1072493361,-35.829,-15.641,1,D_COURSE,2.00,NONE
149,37.2888089331,127.1072471913,-36.019,-16.041,1,D_COURSE,2.00,NONE
150,37.2888031000,127.1072441000,-36.293,-16.691,1,D_COURSE,2.00,NONE
151,37.2887947999,127.1072396706,-36.685,-17.615,1,D_COURSE,2.00,NONE
152,37.2887857999,127.1072348676,-37.111,-18.617,1,D_COURSE,2.00,NONE
153,37.2887765000,127.1072306000,-37.489,-19.652,1,NORMAL,2.00,NONE
154,37.2887668000,127.1072264000,-37.861,-20.732,1,NORMAL,2.00,NONE
155,37.2887576000,127.1072220000,-38.250,-21.756,1,NORMAL,2.00,STOP_LINE
156,37.2887488000,127.1072174000,-38.658,-22.735,1,NORMAL,2.00,NONE
157,37.2887402000,127.1072125000,-39.092,-23.693,1,NORMAL,2.00,NONE
158,37.2887316000,127.1072076000,-39.526,-24.650,1,NORMAL,2.00,NONE
159,37.2887226000,127.1072028000,-39.951,-25.652,1,NORMAL,2.00,NONE
160,37.2887135000,127.1071982000,-40.358,-26.665,1,NORMAL,2.00,NONE
161,37.2887045000,127.1071935000,-40.774,-27.667,1,NORMAL,2.00,NONE
162,37.2886957000,127.1071893000,-41.146,-28.646,1,NORMAL,2.00,NONE
163,37.2886868000,127.1071847000,-41.554,-29.637,1,NORMAL,2.00,NONE
164,37.2886777000,127.1071801000,-41.961,-30.650,1,NORMAL,2.00,NONE
165,37.2886686000,127.1071760000,-42.324,-31.663,1,NORMAL,2.00,NONE
166,37.2886595000,127.1071722000,-42.661,-32.676,1,NORMAL,2.00,NONE
167,37.2886505000,127.1071681000,-43.024,-33.678,1,NORMAL,2.00,NONE
168,37.2886418000,127.1071634000,-43.440,-34.647,1,NORMAL,2.00,NONE
169,37.2886334000,127.1071585000,-43.874,-35.582,1,NORMAL,2.00,NONE
170,37.2886248000,127.1071544000,-44.237,-36.539,1,NORMAL,2.00,NONE
171,37.2886160000,127.1071509000,-44.547,-37.519,1,NORMAL,2.00,NONE
172,37.2886068000,127.1071467000,-44.919,-38.543,1,NORMAL,2.00,NONE
173,37.2885977000,127.1071418000,-45.353,-39.556,1,NORMAL,2.00,NONE
174,37.2885891000,127.1071366000,-45.814,-40.513,1,NORMAL,2.00,NONE
175,37.2885803000,127.1071318000,-46.239,-41.493,1,NORMAL,2.00,NONE
176,37.2885713000,127.1071274000,-46.628,-42.495,1,NORMAL,2.00,NONE
177,37.2885621000,127.1071227000,-47.045,-43.519,1,NORMAL,2.00,NONE
178,37.2885530000,127.1071175000,-47.505,-44.532,1,NORMAL,2.00,NONE
179,37.2885444000,127.1071124000,-47.957,-45.489,1,NORMAL,2.00,NONE
180,37.2885363000,127.1071065000,-48.479,-46.391,1,NORMAL,2.00,NONE
181,37.2885284000,127.1070994000,-49.108,-47.270,1,NORMAL,2.00,NONE
182,37.2885210000,127.1070919000,-49.773,-48.094,1,S_COURSE,2.00,NONE
183,37.2885146000,127.1070831000,-50.552,-48.806,1,S_COURSE,2.00,NONE
184,37.2885096000,127.1070732000,-51.429,-49.363,1,S_COURSE,2.00,NONE
185,37.2885065000,127.1070629000,-52.341,-49.708,1,S_COURSE,2.00,NONE
186,37.2885052000,127.1070521000,-53.297,-49.853,1,S_COURSE,2.00,NONE
187,37.2885045000,127.1070412000,-54.263,-49.931,1,S_COURSE,2.00,NONE
188,37.2885046000,127.1070298000,-55.272,-49.920,1,S_COURSE,2.00,NONE
189,37.2885060000,127.1070184000,-56.282,-49.764,1,S_COURSE,2.00,NONE
190,37.2885093000,127.1070081000,-57.194,-49.396,1,S_COURSE,2.00,NONE
191,37.2885150000,127.1069996000,-57.947,-48.762,1,S_COURSE,2.00,NONE
192,37.2885214330,127.1069895149,-58.840,-48.046,1,S_COURSE,2.00,NONE
193,37.2885300999,127.1069800268,-59.681,-47.081,1,S_COURSE,2.00,NONE
194,37.2885397004,127.1069739534,-60.218,-46.012,1,S_COURSE,2.00,NONE
195,37.2885499674,127.1069721268,-60.380,-44.869,1,S_COURSE,2.00,NONE
196,37.2885596009,127.1069711945,-60.463,-43.797,1,S_COURSE,2.00,NONE
197,37.2885701679,127.1069725297,-60.345,-42.621,1,S_COURSE,2.00,NONE
198,37.2885808349,127.1069785854,-59.808,-41.433,1,S_COURSE,2.00,NONE
199,37.2885882677,127.1069849411,-59.245,-40.606,1,S_COURSE,2.00,NONE
200,37.2885976343,127.1069896175,-58.831,-39.563,1,S_COURSE,2.00,NONE
201,37.2886075344,127.1069936557,-58.474,-38.461,1,S_COURSE,2.00,NONE
202,37.2886141670,127.1069957528,-58.288,-37.723,1,S_COURSE,2.00,NONE
203,37.2886239671,127.1069958793,-58.277,-36.632,1,S_COURSE,2.00,NONE
204,37.2886317000,127.1069937000,-58.470,-35.771,1,S_COURSE,2.00,NONE
205,37.2886405000,127.1069916000,-58.656,-34.791,1,S_COURSE,2.00,NONE
206,37.2886490000,127.1069876000,-59.010,-33.845,1,S_COURSE,2.00,NONE
207,37.2886572000,127.1069822000,-59.488,-32.932,1,S_COURSE,2.00,NONE
208,37.2886648000,127.1069759000,-60.046,-32.086,1,S_COURSE,2.00,NONE
209,37.2886724000,127.1069685000,-60.701,-31.240,1,S_COURSE,2.00,NONE
210,37.2886792000,127.1069600000,-61.454,-30.483,1,S_COURSE,2.00,NONE
211,37.2886843000,127.1069501000,-62.331,-29.915,1,S_COURSE,2.00,NONE
212,37.2886880000,127.1069389000,-63.323,-29.504,1,S_COURSE,2.00,NONE
213,37.2886908000,127.1069275000,-64.333,-29.192,1,S_COURSE,2.00,NONE
214,37.2886924000,127.1069161000,-65.342,-29.014,1,S_COURSE,2.00,NONE
215,37.2886929000,127.1069044000,-66.378,-28.958,1,S_COURSE,2.00,NONE
216,37.2886923000,127.1068930000,-67.388,-29.025,1,S_COURSE,2.00,NONE
217,37.2886913000,127.1068822000,-68.345,-29.136,1,S_COURSE,2.00,NONE
218,37.2886898000,127.1068718000,-69.266,-29.303,1,S_COURSE,2.00,NONE
219,37.2886879000,127.1068612000,-70.204,-29.515,1,S_COURSE,2.00,NONE
220,37.2886846328,127.1068492589,-71.262,-29.878,1,S_COURSE,2.00,NONE
221,37.2886832992,127.1068393294,-72.141,-30.027,1,S_COURSE,2.00,NONE
222,37.2886830991,127.1068291971,-73.039,-30.049,1,S_COURSE,2.00,NONE
223,37.2886830655,127.1068181618,-74.016,-30.053,1,S_COURSE,2.00,NONE
224,37.2886858657,127.1068065207,-75.047,-29.741,1,S_COURSE,2.00,NONE
225,37.2886906327,127.1067971207,-75.880,-29.211,1,S_COURSE,2.00,NONE
226,37.2886958328,127.1067880178,-76.686,-28.632,1,S_COURSE,2.00,NONE
227,37.2887009663,127.1067804589,-77.355,-28.060,1,S_COURSE,2.00,NONE
228,37.2887075000,127.1067733000,-77.989,-27.333,1,S_COURSE,2.00,NONE
229,37.2887139000,127.1067664000,-78.600,-26.620,1,S_COURSE,2.00,NONE
230,37.2887213000,127.1067608000,-79.096,-25.797,1,S_COURSE,2.00,NONE
231,37.2887293000,127.1067565000,-79.477,-24.906,1,S_COURSE,2.00,NONE
232,37.2887377000,127.1067528000,-79.805,-23.971,1,S_COURSE,2.00,NONE
233,37.2887463000,127.1067495000,-80.097,-23.014,1,S_COURSE,2.00,NONE
234,37.2887551000,127.1067481000,-80.221,-22.034,1,S_COURSE,2.00,NONE
235,37.2887639000,127.1067480000,-80.230,-21.054,1,S_COURSE,2.00,NONE
236,37.2887724000,127.1067491000,-80.133,-20.108,1,S_COURSE,2.00,NONE
237,37.2887808000,127.1067512000,-79.947,-19.173,1,S_COURSE,2.00,NONE
238,37.2887888000,127.1067550000,-79.610,-18.283,1,S_COURSE,2.00,NONE
239,37.2887966000,127.1067600000,-79.167,-17.414,1,S_COURSE,2.00,NONE
240,37.2888037000,127.1067662000,-78.618,-16.624,1,S_COURSE,2.00,NONE
241,37.2888101000,127.1067727000,-78.042,-15.911,1,S_COURSE,2.00,NONE
242,37.2888156000,127.1067806000,-77.343,-15.299,1,S_COURSE,2.00,NONE
243,37.2888195000,127.1067897000,-76.537,-14.865,1,S_COURSE,2.00,NONE
244,37.2888217000,127.1067995000,-75.669,-14.620,1,S_COURSE,2.00,NONE
245,37.2888230000,127.1068102000,-74.721,-14.475,1,S_COURSE,2.00,NONE
246,37.2888234000,127.1068211000,-73.756,-14.431,1,S_COURSE,2.00,NONE
247,37.2888232000,127.1068321000,-72.782,-14.453,1,S_COURSE,2.00,NONE
248,37.2888220000,127.1068430000,-71.816,-14.587,1,S_COURSE,2.00,NONE
249,37.2888199000,127.1068540000,-70.842,-14.821,1,S_COURSE,2.00,NONE
250,37.2888173000,127.1068651000,-69.859,-15.110,1,S_COURSE,2.00,NONE
251,37.2888144000,127.1068758000,-68.911,-15.433,1,S_COURSE,2.00,NONE
252,37.2888114000,127.1068867000,-67.946,-15.767,1,S_COURSE,2.00,NONE
253,37.2888085000,127.1068980000,-66.945,-16.090,1,NORMAL,2.00,NONE
254,37.2888053000,127.1069086000,-66.006,-16.446,1,NORMAL,2.00,NONE
255,37.2888018000,127.1069194000,-65.050,-16.835,1,NORMAL,2.00,NONE
256,37.2887983000,127.1069303000,-64.085,-17.225,1,NORMAL,2.00,NONE
257,37.2887948000,127.1069413000,-63.110,-17.615,1,NORMAL,2.00,NONE
258,37.2887916000,127.1069522000,-62.145,-17.971,1,NORMAL,2.00,NONE
259,37.2887881000,127.1069627000,-61.215,-18.360,1,NORMAL,2.00,NONE
260,37.2887845000,127.1069733000,-60.276,-18.761,1,NORMAL,2.00,NONE
261,37.2887807000,127.1069837000,-59.355,-19.184,1,NORMAL,2.00,NONE
262,37.2887775000,127.1069944000,-58.408,-19.540,1,NORMAL,2.00,NONE
263,37.2887745000,127.1070053000,-57.442,-19.874,1,NORMAL,2.00,NONE
264,37.2887712000,127.1070158000,-56.512,-20.242,1,NORMAL,2.00,NONE
265,37.2887673000,127.1070258000,-55.627,-20.676,1,NORMAL,2.00,NONE
266,37.2887636000,127.1070358000,-54.741,-21.088,1,NORMAL,2.00,NONE
267,37.2887606000,127.1070463000,-53.811,-21.422,1,NORMAL,2.00,NONE
268,37.2887575000,127.1070571000,-52.855,-21.767,1,NORMAL,2.00,NONE
269,37.2887544000,127.1070680000,-51.889,-22.112,1,NORMAL,2.00,NONE
270,37.2887509000,127.1070788000,-50.933,-22.502,1,NORMAL,2.00,NONE
271,37.2887475000,127.1070898000,-49.959,-22.880,1,NORMAL,2.00,NONE
272,37.2887443000,127.1071000000,-49.055,-23.236,1,NORMAL,2.00,NONE
273,37.2887416000,127.1071096000,-48.205,-23.537,1,NORMAL,2.00,STOP_LINE
274,37.2887393000,127.1071178000,-47.479,-23.793,1,NORMAL,2.00,NONE
275,37.2887362000,127.1071262000,-46.735,-24.138,1,NORMAL,2.00,NONE
276,37.2887328000,127.1071356000,-45.902,-24.516,1,NORMAL,2.00,NONE
277,37.2887294000,127.1071459000,-44.990,-24.895,1,NORMAL,2.00,NONE
278,37.2887265000,127.1071568000,-44.025,-25.218,1,NORMAL,2.00,NONE
279,37.2887233000,127.1071667000,-43.148,-25.574,1,NORMAL,2.00,NONE
280,37.2887197000,127.1071768000,-42.253,-25.975,1,NORMAL,2.00,NONE
281,37.2887169000,127.1071873000,-41.323,-26.286,1,NORMAL,2.00,NONE
282,37.2887142000,127.1071976000,-40.411,-26.587,1,NORMAL,2.00,NONE
283,37.2887113000,127.1072072000,-39.561,-26.910,1,NORMAL,2.00,NONE
284,37.2887084000,127.1072159000,-38.791,-27.233,1,NORMAL,2.00,NONE
285,37.2887063000,127.1072241000,-38.064,-27.466,1,NORMAL,2.00,NONE
286,37.2887044000,127.1072329000,-37.285,-27.678,1,NORMAL,2.00,NONE
287,37.2887008664,127.1072423000,-36.452,-28.071,1,NORMAL,2.00,NONE
288,37.2886980000,127.1072519000,-35.602,-28.390,1,NORMAL,2.00,NONE
289,37.2886942000,127.1072616000,-34.743,-28.813,1,NORMAL,2.00,NONE
290,37.2886908000,127.1072720000,-33.822,-29.192,1,NORMAL,2.00,NONE
291,37.2886883167,127.1072788788,-33.213,-29.468,1,NORMAL,2.00,NONE
292,37.2886865830,127.1072833671,-32.815,-29.661,1,NORMAL,2.00,NONE
293,37.2886854245,127.1072860655,-32.576,-29.790,1,T_PARK,2.00,NONE
294,37.2886844578,127.1072883200,-32.377,-29.898,1,T_PARK,2.00,NONE
295,37.2886833325,127.1072912394,-32.118,-30.023,1,T_PARK,2.00,NONE
296,37.2886810665,127.1072954926,-31.741,-30.275,1,T_PARK,2.00,NONE
297,37.2886775667,127.1072992867,-31.405,-30.665,1,T_PARK,2.00,NONE
298,37.2886728001,127.1073022448,-31.143,-31.196,1,T_PARK,2.00,NONE
299,37.2886680671,127.1073048021,-30.917,-31.722,1,T_PARK,2.00,NONE
300,37.2886634677,127.1073074557,-30.682,-32.234,1,T_PARK,2.00,NONE
301,37.2886569342,127.1073099055,-30.465,-32.962,1,T_PARK,2.00,NONE
302,37.2886497341,127.1073097525,-30.478,-33.763,1,T_PARK,2.00,NONE
303,37.2886409669,127.1073070745,-30.716,-34.739,1,T_PARK,2.00,NONE
304,37.2886325333,127.1073030230,-31.074,-35.678,1,T_PARK,2.00,NONE
305,37.2886229660,127.1072987877,-31.450,-36.743,1,T_PARK,2.00,NONE
306,37.2886146661,127.1072948334,-31.800,-37.667,1,T_PARK,2.00,NONE
307,37.2886067996,127.1072913724,-32.106,-38.543,1,T_PARK,2.00,NONE
308,37.2885995001,127.1072880724,-32.399,-39.355,1,T_PARK,2.00,NONE
309,37.2885900665,127.1072839856,-32.761,-40.405,1,T_PARK,2.00,NONE
310,37.2885816001,127.1072803055,-33.086,-41.348,1,T_PARK,2.00,NONE
311,37.2885720333,127.1072765644,-33.418,-42.413,1,T_PARK,2.00,NONE
312,37.2885624330,127.1072723233,-33.793,-43.482,1,T_PARK,2.00,NONE
313,37.2885544332,127.1072683499,-34.145,-44.372,1,T_PARK,2.00,NONE
314,37.2885455664,127.1072648498,-34.455,-45.359,1,T_PARK,2.00,NONE
315,37.2885371333,127.1072619204,-34.715,-46.298,1,T_PARK,2.00,NONE
316,37.2885291336,127.1072576117,-35.096,-47.188,1,T_PARK,2.00,NONE
317,37.2885192000,127.1072529000,-35.514,-48.294,1,T_PARK,2.00,NONE
318,37.2885112000,127.1072493000,-35.832,-49.185,1,T_PARK,2.00,NONE
319,37.2885042000,127.1072460000,-36.125,-49.964,1,T_PARK,2.00,NONE
320,37.2884995000,127.1072438000,-36.320,-50.487,1,T_PARK,2.00,NONE
321,37.2884940000,127.1072411000,-36.559,-51.100,1,T_PARK,2.00,NONE
322,37.2884877000,127.1072374000,-36.886,-51.801,1,T_PARK,2.00,NONE
323,37.2884816000,127.1072341000,-37.179,-52.480,1,T_PARK,2.00,NONE
324,37.2884769000,127.1072323000,-37.338,-53.003,1,T_PARK,2.00,NONE
325,37.2884738994,127.1072313265,-37.424,-53.337,1,T_PARK,2.00,NONE
326,37.2884789001,127.1072342382,-37.166,-52.780,1,T_PARK,2.00,NONE
327,37.2884820338,127.1072358660,-37.022,-52.432,1,T_PARK,2.00,NONE
328,37.2884853335,127.1072374955,-36.878,-52.064,1,T_PARK,2.00,NONE
329,37.2884897329,127.1072404801,-36.614,-51.575,1,T_PARK,2.00,NONE
