index,latitude,longitude,x_m,y_m,direction,mode,drive_level,event
0,37.2889527683,127.1076587522,0.000,0.000,1,NORMAL,2.00,NONE
1,37.2889538683,127.1076552521,-0.310,0.122,1,NORMAL,2.00,NONE
2,37.2889562683,127.1076479522,-0.956,0.390,1,NORMAL,2.00,NONE
3,37.2889589683,127.1076389521,-1.754,0.690,1,NORMAL,2.00,NONE
4,37.2889617683,127.1076296521,-2.577,1.002,1,NORMAL,2.00,NONE
5,37.2889649683,127.1076197522,-3.454,1.358,1,NORMAL,2.00,NONE
6,37.2889681683,127.1076094522,-4.366,1.714,1,NORMAL,2.00,NONE
7,37.2889710683,127.1075992521,-5.270,2.037,1,NORMAL,2.00,NONE
8,37.2889736683,127.1075891521,-6.164,2.327,1,NORMAL,2.00,NONE
9,37.2889766017,127.1075785816,-7.100,2.653,1,NORMAL,2.00,NONE
10,37.2889789351,127.1075687551,-7.971,2.913,1,NORMAL,2.00,NONE
11,37.2889818354,127.1075573198,-8.983,3.236,1,NORMAL,2.00,NONE
12,37.2889851690,127.1075451816,-10.058,3.607,1,NORMAL,2.00,NONE
13,37.2889877356,127.1075356551,-10.902,3.893,1,NORMAL,2.00,NONE
14,37.2889905690,127.1075249198,-11.853,4.208,1,NORMAL,2.00,NONE
15,37.2889930023,127.1075144169,-12.783,4.479,1,NORMAL,2.00,NONE
16,37.2889958024,127.1075039463,-13.710,4.791,1,NORMAL,2.00,NONE
17,37.2889979690,127.1074953845,-14.469,5.032,1,NORMAL,2.00,NONE
18,37.2889998688,127.1074860227,-15.298,5.243,1,NORMAL,2.00,NONE
19,37.2890023354,127.1074765285,-16.139,5.518,1,NORMAL,2.00,NONE
20,37.2890053355,127.1074652551,-17.137,5.852,1,NORMAL,2.00,NONE
21,37.2890084355,127.1074552551,-18.023,6.197,1,NORMAL,2.00,NONE
22,37.2890114355,127.1074447551,-18.953,6.531,1,NORMAL,2.00,NONE
23,37.2890142355,127.1074350551,-19.812,6.842,1,NORMAL,2.00,NONE
24,37.2890170355,127.1074250551,-20.697,7.154,1,NORMAL,2.00,NONE
25,37.2890195355,127.1074153551,-21.556,7.432,1,NORMAL,2.00,NONE
26,37.2890219355,127.1074064551,-22.345,7.700,1,NORMAL,2.00,NONE
27,37.2890242353,127.1073977903,-23.112,7.956,1,NORMAL,2.00,NONE
28,37.2890267018,127.1073866463,-24.099,8.230,1,NORMAL,2.00,NONE
29,37.2890281683,127.1073777140,-24.890,8.393,1,NORMAL,2.00,NONE
30,37.2890297338,127.1073670764,-25.832,8.568,1,SLOPE,2.00,NONE
31,37.2890311672,127.1073593647,-26.515,8.727,1,SLOPE,2.00,NONE
32,37.2890328003,127.1073509295,-27.262,8.909,1,SLOPE,2.00,NONE
33,37.2890338000,127.1073447117,-27.813,9.020,1,SLOPE,2.00,NONE
34,37.2890367667,127.1073333971,-28.815,9.351,1,SLOPE,2.00,NONE
35,37.2890389000,127.1073261382,-29.458,9.588,1,SLOPE,2.00,NONE
36,37.2890413000,127.1073162382,-30.335,9.855,1,SLOPE,2.00,NONE
37,37.2890437000,127.1073067000,-31.179,10.122,1,SLOPE,2.00,NONE
38,37.2890457998,127.1072955883,-32.164,10.356,1,SLOPE,2.00,NONE
39,37.2890475996,127.1072877971,-32.854,10.557,1,SLOPE,2.00,NONE
40,37.2890496328,127.1072784647,-33.680,10.783,1,SLOPE,2.00,STOP_LINE
41,37.2890509991,127.1072720117,-34.252,10.935,1,SLOPE,2.00,NONE
42,37.2890524665,127.1072639705,-34.964,11.098,1,SLOPE,2.00,NONE
43,37.2890538000,127.1072584000,-35.457,11.247,1,D_COURSE,2.00,NONE
44,37.2890560000,127.1072509000,-36.121,11.492,1,D_COURSE,2.00,NONE
45,37.2890576998,127.1072426324,-36.854,11.681,1,D_COURSE,2.00,NONE
46,37.2890609000,127.1072328000,-37.724,12.037,1,D_COURSE,2.00,NONE
47,37.2890633000,127.1072221000,-38.672,12.304,1,D_COURSE,2.00,NONE
48,37.2890660000,127.1072116000,-39.602,12.605,1,D_COURSE,2.00,NONE
49,37.2890688000,127.1072008000,-40.558,12.917,1,D_COURSE,2.00,NONE
50,37.2890719000,127.1071896000,-41.550,13.262,1,D_COURSE,2.00,NONE
51,37.2890750000,127.1071782000,-42.560,13.607,1,D_COURSE,2.00,NONE
52,37.2890780000,127.1071678000,-43.481,13.941,1,D_COURSE,2.00,NONE
53,37.2890817002,127.1071564295,-44.488,14.353,1,D_COURSE,2.00,NONE
54,37.2890854006,127.1071458295,-45.427,14.765,1,D_COURSE,2.00,NONE
55,37.2890883340,127.1071362676,-46.274,15.091,1,D_COURSE,2.00,NONE
56,37.2890911007,127.1071261353,-47.171,15.399,1,D_COURSE,2.00,NONE
57,37.2890949342,127.1071147295,-48.181,15.826,1,D_COURSE,2.00,NONE
58,37.2890986010,127.1071044647,-49.090,16.234,1,D_COURSE,2.00,NONE
59,37.2891014010,127.1070944353,-49.979,16.546,1,D_COURSE,2.00,NONE
60,37.2891043678,127.1070851440,-50.801,16.876,1,D_COURSE,2.00,NONE
61,37.2891081346,127.1070735735,-51.826,17.295,1,D_COURSE,2.00,NONE
62,37.2891116014,127.1070643175,-52.646,17.681,1,D_COURSE,2.00,NONE
63,37.2891159016,127.1070502029,-53.896,18.160,1,D_COURSE,2.00,NONE
64,37.2891188348,127.1070378647,-54.989,18.486,1,D_COURSE,2.00,NONE
65,37.2891215683,127.1070262647,-56.016,18.791,1,D_COURSE,2.00,NONE
66,37.2891230684,127.1070138324,-57.117,18.958,1,D_COURSE,2.00,NONE
67,37.2891235353,127.1070021382,-58.153,19.010,1,D_COURSE,2.00,NONE
68,37.2891223353,127.1069888647,-59.328,18.876,1,D_COURSE,2.00,NONE
69,37.2891191352,127.1069764427,-60.429,18.520,1,D_COURSE,2.00,NONE
70,37.2891129346,127.1069644207,-61.493,17.830,1,D_COURSE,2.00,NONE
71,37.2891051007,127.1069542883,-62.391,16.958,1,D_COURSE,2.00,NONE
72,37.2890978337,127.1069454236,-63.176,16.149,1,D_COURSE,2.00,NONE
73,37.2890908004,127.1069383647,-63.801,15.366,1,D_COURSE,2.00,NONE
74,37.2890818001,127.1069299942,-64.542,14.364,1,D_COURSE,2.00,NONE
75,37.2890740335,127.1069236618,-65.103,13.499,1,D_COURSE,2.00,NONE
76,37.2890664337,127.1069176971,-65.631,12.653,1,D_COURSE,2.00,NONE
77,37.2890566334,127.1069113942,-66.190,11.562,1,D_COURSE,2.00,NONE
78,37.2890484335,127.1069062265,-66.647,10.649,1,D_COURSE,2.00,NONE
79,37.2890392001,127.1069013236,-67.081,9.622,1,D_COURSE,2.00,NONE
80,37.2890308337,127.1068979294,-67.382,8.690,1,D_COURSE,2.00,NONE
81,37.2890207001,127.1068938295,-67.745,7.562,1,D_COURSE,2.00,NONE
82,37.2890114667,127.1068896942,-68.111,6.534,1,D_COURSE,2.00,NONE
83,37.2890020000,127.1068872000,-68.332,5.480,1,D_COURSE,2.00,NONE
84,37.2889925000,127.1068846000,-68.563,4.423,1,D_COURSE,2.00,NONE
85,37.2889826000,127.1068840000,-68.616,3.321,1,D_COURSE,2.00,NONE
86,37.2889728000,127.1068854000,-68.492,2.230,1,D_COURSE,2.00,NONE
87,37.2889633000,127.1068885000,-68.217,1.172,1,D_COURSE,2.00,NONE
88,37.2889540000,127.1068929000,-67.827,0.137,1,D_COURSE,2.00,NONE
89,37.2889454000,127.1068986000,-67.323,-0.820,1,D_COURSE,2.00,NONE
90,37.2889375000,127.1069051000,-66.747,-1.700,1,D_COURSE,2.00,NONE
91,37.2889306000,127.1069131000,-66.038,-2.468,1,D_COURSE,2.00,NONE
92,37.2889243000,127.1069219000,-65.259,-3.169,1,D_COURSE,2.00,NONE
93,37.2889190000,127.1069312000,-64.435,-3.759,1,D_COURSE,2.00,NONE
94,37.2889137000,127.1069407000,-63.594,-4.349,1,D_COURSE,2.00,NONE
95,37.2889090000,127.1069504000,-62.735,-4.872,1,D_COURSE,2.00,NONE
96,37.2889049000,127.1069606000,-61.832,-5.329,1,D_COURSE,2.00,NONE
97,37.2889016000,127.1069713000,-60.884,-5.696,1,D_COURSE,2.00,NONE
98,37.2888989000,127.1069818000,-59.954,-5.997,1,D_COURSE,2.00,NONE
99,37.2888962000,127.1069929000,-58.971,-6.297,1,D_COURSE,2.00,NONE
100,37.2888947000,127.1070042000,-57.970,-6.464,1,D_COURSE,2.00,NONE
101,37.2888934994,127.1070174793,-56.794,-6.598,1,D_COURSE,2.00,NONE
102,37.2888950323,127.1070319644,-55.511,-6.427,1,D_COURSE,2.00,NONE
103,37.2889013326,127.1070426732,-54.563,-5.726,1,D_COURSE,2.00,NONE
104,37.2889096329,127.1070504055,-53.878,-4.802,1,D_COURSE,2.00,NONE
105,37.2889161326,127.1070566703,-53.323,-4.078,1,D_COURSE,2.00,NONE
106,37.2889266000,127.1070642466,-52.652,-2.913,1,D_COURSE,2.00,NONE
107,37.2889343331,127.1070692790,-52.207,-2.052,1,D_COURSE,2.00,NONE
108,37.2889427999,127.1070742143,-51.769,-1.110,1,D_COURSE,2.00,NONE
109,37.2889511000,127.1070783761,-51.401,-0.186,1,D_COURSE,2.00,NONE
110,37.2889588333,127.1070828350,-51.006,0.675,1,D_COURSE,2.00,NONE
111,37.2889675001,127.1070868939,-50.646,1.640,1,D_COURSE,2.00,NONE
112,37.2889752666,127.1070911528,-50.269,2.504,1,D_COURSE,2.00,NONE
113,37.2889825999,127.1070955058,-49.884,3.321,1,D_COURSE,2.00,NONE
114,37.2889899003,127.1071018295,-49.324,4.134,1,D_COURSE,2.00,NONE
115,37.2889948006,127.1071115000,-48.467,4.679,1,D_COURSE,2.00,NONE
116,37.2889969006,127.1071203000,-47.688,4.913,1,D_COURSE,2.00,NONE
117,37.2889969337,127.1071291324,-46.906,4.916,1,D_COURSE,2.00,NONE
118,37.2889955001,127.1071381676,-46.105,4.757,1,D_COURSE,2.00,NONE
119,37.2889935000,127.1071469000,-45.332,4.534,1,D_COURSE,2.00,NONE
120,37.2889911000,127.1071560000,-44.526,4.267,1,D_COURSE,2.00,NONE
121,37.2889880000,127.1071663000,-43.614,3.922,1,D_COURSE,2.00,NONE
122,37.2889845000,127.1071765000,-42.711,3.532,1,D_COURSE,2.00,NONE
123,37.2889812000,127.1071864000,-41.834,3.165,1,D_COURSE,2.00,NONE
124,37.2889773000,127.1071965000,-40.939,2.731,1,D_COURSE,2.00,NONE
125,37.2889733000,127.1072062000,-40.080,2.286,1,D_COURSE,2.00,NONE
126,37.2889692000,127.1072180499,-39.031,1.829,1,D_COURSE,2.00,NONE
127,37.2889647666,127.1072303673,-37.940,1.336,1,D_COURSE,2.00,NONE
128,37.2889602667,127.1072413113,-36.971,0.835,1,D_COURSE,2.00,NONE
129,37.2889558336,127.1072504790,-36.159,0.341,1,D_COURSE,2.00,NONE
130,37.2889505336,127.1072591790,-35.388,-0.249,1,D_COURSE,2.00,NONE
131,37.2889438335,127.1072682230,-34.587,-0.995,1,D_COURSE,2.00,NONE
132,37.2889364667,127.1072748936,-33.996,-1.815,1,D_COURSE,2.00,NONE
133,37.2889292002,127.1072796936,-33.571,-2.624,1,D_COURSE,2.00,NONE
134,37.2889212003,127.1072838641,-33.202,-3.514,1,D_COURSE,2.00,NONE
135,37.2889120336,127.1072875641,-32.874,-4.535,1,D_COURSE,2.00,NONE
136,37.2889029669,127.1072891172,-32.737,-5.544,1,D_COURSE,2.00,NONE
137,37.2888937000,127.1072888761,-32.758,-6.575,1,D_COURSE,2.00,NONE
138,37.2888838995,127.1072849262,-33.108,-7.666,1,D_COURSE,2.00,NONE
139,37.2888765998,127.1072821939,-33.350,-8.479,1,D_COURSE,2.00,NONE
140,37.2888681997,127.1072786939,-33.660,-9.414,1,D_COURSE,2.00,NONE
141,37.2888598997,127.1072749586,-33.991,-10.338,1,D_COURSE,2.00,NONE
142,37.2888519998,127.1072710880,-34.333,-11.217,1,D_COURSE,2.00,NONE
143,37.2888438664,127.1072666851,-34.723,-12.123,1,D_COURSE,2.00,NONE
144,37.2888354997,127.1072618822,-35.149,-13.054,1,D_COURSE,2.00,NONE
145,37.2888274664,127.1072573440,-35.551,-13.949,1,D_COURSE,2.00,NONE
146,37.2888207000,127.1072543764,-35.813,-14.702,1,D_COURSE,2.00,NONE
147,37.2888157671,127.1072513000,-36.086,-15.251,1,D_COURSE,2.00,NONE
148,37.2888126000,127.1072497552,-36.223,-15.603,1,D_COURSE,2.00,NONE
149,37.2888079995,127.1072473589,-36.435,-16.116,1,D_COURSE,2.00,NONE
150,37.2888031000,127.1072441000,-36.724,-16.661,1,D_COURSE,2.00,NONE
151,37.2887952000,127.1072403411,-37.056,-17.540,1,D_COURSE,2.00,NONE
152,37.2887851330,127.1072348676,-37.541,-18.661,1,D_COURSE,2.00,NONE
153,37.2887765000,127.1072306000,-37.919,-19.622,1,NORMAL,2.00,NONE
154,37.2887668000,127.1072264000,-38.291,-20.702,1,NORMAL,2.00,NONE
155,37.2887576000,127.1072220000,-38.681,-21.726,1,NORMAL,2.00,STOP_LINE
156,37.2887488000,127.1072174000,-39.088,-22.706,1,NORMAL,2.00,NONE
157,37.2887402000,127.1072125000,-39.522,-23.663,1,NORMAL,2.00,NONE
158,37.2887316000,127.1072076000,-39.956,-24.620,1,NORMAL,2.00,NONE
159,37.2887226000,127.1072028000,-40.381,-25.622,1,NORMAL,2.00,NONE
160,37.2887135000,127.1071982000,-40.789,-26.635,1,NORMAL,2.00,NONE
161,37.2887045000,127.1071935000,-41.205,-27.637,1,NORMAL,2.00,NONE
162,37.2886957000,127.1071893000,-41.577,-28.617,1,NORMAL,2.00,NONE
163,37.2886868000,127.1071847000,-41.984,-29.607,1,NORMAL,2.00,NONE
164,37.2886777000,127.1071801000,-42.392,-30.620,1,NORMAL,2.00,NONE
165,37.2886686000,127.1071760000,-42.755,-31.633,1,NORMAL,2.00,NONE
166,37.2886595000,127.1071722000,-43.091,-32.646,1,NORMAL,2.00,NONE
167,37.2886505000,127.1071681000,-43.454,-33.648,1,NORMAL,2.00,NONE
168,37.2886418000,127.1071634000,-43.871,-34.617,1,NORMAL,2.00,NONE
169,37.2886334000,127.1071585000,-44.305,-35.552,1,NORMAL,2.00,NONE
170,37.2886248000,127.1071544000,-44.668,-36.509,1,NORMAL,2.00,NONE
171,37.2886160000,127.1071509000,-44.978,-37.489,1,NORMAL,2.00,NONE
172,37.2886068000,127.1071467000,-45.350,-38.513,1,NORMAL,2.00,NONE
173,37.2885977000,127.1071418000,-45.784,-39.526,1,NORMAL,2.00,NONE
174,37.2885891000,127.1071366000,-46.244,-40.483,1,NORMAL,2.00,NONE
175,37.2885803000,127.1071318000,-46.669,-41.463,1,NORMAL,2.00,NONE
176,37.2885713000,127.1071274000,-47.059,-42.465,1,NORMAL,2.00,NONE
177,37.2885621000,127.1071227000,-47.475,-43.489,1,NORMAL,2.00,NONE
178,37.2885530000,127.1071175000,-47.936,-44.502,1,NORMAL,2.00,NONE
179,37.2885444000,127.1071124000,-48.388,-45.459,1,NORMAL,2.00,NONE
180,37.2885363000,127.1071065000,-48.910,-46.361,1,NORMAL,2.00,NONE
181,37.2885284000,127.1070994000,-49.539,-47.240,1,NORMAL,2.00,NONE
182,37.2885210000,127.1070919000,-50.203,-48.064,1,S_COURSE,2.00,NONE
183,37.2885146000,127.1070831000,-50.982,-48.777,1,S_COURSE,2.00,NONE
184,37.2885096000,127.1070732000,-51.859,-49.333,1,S_COURSE,2.00,NONE
185,37.2885065000,127.1070629000,-52.771,-49.678,1,S_COURSE,2.00,NONE
186,37.2885052000,127.1070521000,-53.728,-49.823,1,S_COURSE,2.00,NONE
187,37.2885045000,127.1070412000,-54.693,-49.901,1,S_COURSE,2.00,NONE
188,37.2885046000,127.1070298000,-55.703,-49.890,1,S_COURSE,2.00,NONE
189,37.2885060000,127.1070184000,-56.713,-49.734,1,S_COURSE,2.00,NONE
190,37.2885093000,127.1070081000,-57.625,-49.367,1,S_COURSE,2.00,NONE
191,37.2885150000,127.1069996000,-58.378,-48.732,1,S_COURSE,2.00,NONE
192,37.2885225000,127.1069927000,-58.989,-47.897,1,S_COURSE,2.00,NONE
193,37.2885305000,127.1069869000,-59.502,-47.007,1,S_COURSE,2.00,NONE
194,37.2885383666,127.1069808265,-60.040,-46.131,1,S_COURSE,2.00,NONE
195,37.2885474334,127.1069764854,-60.425,-45.122,1,S_COURSE,2.00,NONE
196,37.2885572002,127.1069752178,-60.537,-44.034,1,S_COURSE,2.00,NONE
197,37.2885665669,127.1069768883,-60.389,-42.992,1,S_COURSE,2.00,NONE
198,37.2885759001,127.1069802618,-60.090,-41.953,1,S_COURSE,2.00,NONE
199,37.2885848000,127.1069836000,-59.795,-40.962,1,S_COURSE,2.00,NONE
200,37.2885940333,127.1069881087,-59.395,-39.934,1,S_COURSE,2.00,NONE
201,37.2886032665,127.1069909735,-59.142,-38.906,1,S_COURSE,2.00,NONE
202,37.2886126999,127.1069930706,-58.956,-37.856,1,S_COURSE,2.00,NONE
203,37.2886225000,127.1069937000,-58.900,-36.765,1,S_COURSE,2.00,NONE
204,37.2886317000,127.1069937000,-58.900,-35.741,1,S_COURSE,2.00,NONE
205,37.2886405000,127.1069916000,-59.086,-34.762,1,S_COURSE,2.00,NONE
206,37.2886490000,127.1069876000,-59.440,-33.815,1,S_COURSE,2.00,NONE
207,37.2886572000,127.1069822000,-59.919,-32.903,1,S_COURSE,2.00,NONE
208,37.2886648000,127.1069759000,-60.477,-32.056,1,S_COURSE,2.00,NONE
209,37.2886724000,127.1069685000,-61.132,-31.210,1,S_COURSE,2.00,NONE
210,37.2886792000,127.1069600000,-61.885,-30.453,1,S_COURSE,2.00,NONE
211,37.2886843000,127.1069501000,-62.762,-29.886,1,S_COURSE,2.00,NONE
212,37.2886880000,127.1069389000,-63.753,-29.474,1,S_COURSE,2.00,NONE
213,37.2886908000,127.1069275000,-64.763,-29.162,1,S_COURSE,2.00,NONE
214,37.2886924000,127.1069161000,-65.773,-28.984,1,S_COURSE,2.00,NONE
215,37.2886929000,127.1069044000,-66.809,-28.928,1,S_COURSE,2.00,NONE
216,37.2886923000,127.1068930000,-67.819,-28.995,1,S_COURSE,2.00,NONE
217,37.2886913000,127.1068822000,-68.775,-29.107,1,S_COURSE,2.00,NONE
218,37.2886898000,127.1068718000,-69.696,-29.273,1,S_COURSE,2.00,NONE
219,37.2886868330,127.1068615353,-70.605,-29.604,1,S_COURSE,2.00,NONE
220,37.2886846328,127.1068506000,-71.574,-29.849,1,S_COURSE,2.00,NONE
221,37.2886838327,127.1068394971,-72.557,-29.938,1,S_COURSE,2.00,NONE
222,37.2886842994,127.1068291971,-73.469,-29.886,1,S_COURSE,2.00,NONE
223,37.2886847993,127.1068171560,-74.536,-29.830,1,S_COURSE,2.00,NONE
224,37.2886867993,127.1068073589,-75.403,-29.608,1,S_COURSE,2.00,NONE
225,37.2886906327,127.1067977913,-76.251,-29.181,1,S_COURSE,2.00,NONE
226,37.2886962329,127.1067888560,-77.042,-28.557,1,S_COURSE,2.00,NONE
227,37.2887014998,127.1067804589,-77.786,-27.971,1,S_COURSE,2.00,NONE
228,37.2887075000,127.1067733000,-78.420,-27.303,1,S_COURSE,2.00,NONE
229,37.2887139000,127.1067664000,-79.031,-26.591,1,S_COURSE,2.00,NONE
230,37.2887213000,127.1067608000,-79.527,-25.767,1,S_COURSE,2.00,NONE
231,37.2887293000,127.1067565000,-79.908,-24.876,1,S_COURSE,2.00,NONE
232,37.2887377000,127.1067528000,-80.235,-23.941,1,S_COURSE,2.00,NONE
233,37.2887463000,127.1067495000,-80.528,-22.984,1,S_COURSE,2.00,NONE
234,37.2887551000,127.1067481000,-80.652,-22.004,1,S_COURSE,2.00,NONE
235,37.2887639000,127.1067480000,-80.661,-21.025,1,S_COURSE,2.00,NONE
236,37.2887724000,127.1067491000,-80.563,-20.079,1,S_COURSE,2.00,NONE
237,37.2887808000,127.1067512000,-80.377,-19.143,1,S_COURSE,2.00,NONE
238,37.2887888000,127.1067550000,-80.041,-18.253,1,S_COURSE,2.00,NONE
239,37.2887966000,127.1067600000,-79.598,-17.385,1,S_COURSE,2.00,NONE
240,37.2888037000,127.1067662000,-79.049,-16.594,1,S_COURSE,2.00,NONE
241,37.2888101000,127.1067727000,-78.473,-15.882,1,S_COURSE,2.00,NONE
242,37.2888156000,127.1067806000,-77.773,-15.270,1,S_COURSE,2.00,NONE
243,37.2888195000,127.1067897000,-76.967,-14.835,1,S_COURSE,2.00,NONE
244,37.2888217000,127.1067995000,-76.099,-14.590,1,S_COURSE,2.00,NONE
245,37.2888230000,127.1068102000,-75.152,-14.446,1,S_COURSE,2.00,NONE
246,37.2888234000,127.1068211000,-74.186,-14.401,1,S_COURSE,2.00,NONE
247,37.2888232000,127.1068321000,-73.212,-14.423,1,S_COURSE,2.00,NONE
248,37.2888220000,127.1068430000,-72.247,-14.557,1,S_COURSE,2.00,NONE
249,37.2888199000,127.1068540000,-71.273,-14.791,1,S_COURSE,2.00,NONE
250,37.2888173000,127.1068651000,-70.290,-15.080,1,S_COURSE,2.00,NONE
251,37.2888144000,127.1068758000,-69.342,-15.403,1,S_COURSE,2.00,NONE
252,37.2888114000,127.1068867000,-68.377,-15.737,1,S_COURSE,2.00,NONE
253,37.2888085000,127.1068980000,-67.376,-16.060,1,NORMAL,2.00,NONE
254,37.2888053000,127.1069086000,-66.437,-16.416,1,NORMAL,2.00,NONE
255,37.2888018000,127.1069194000,-65.481,-16.806,1,NORMAL,2.00,NONE
256,37.2887983000,127.1069303000,-64.515,-17.195,1,NORMAL,2.00,NONE
257,37.2887948000,127.1069413000,-63.541,-17.585,1,NORMAL,2.00,NONE
258,37.2887916000,127.1069522000,-62.576,-17.941,1,NORMAL,2.00,NONE
259,37.2887885001,127.1069628676,-61.631,-18.286,1,NORMAL,2.00,NONE
260,37.2887853002,127.1069736353,-60.677,-18.642,1,NORMAL,2.00,NONE
261,37.2887824338,127.1069840353,-59.756,-18.962,1,NORMAL,2.00,NONE
262,37.2887785670,127.1069950705,-58.779,-19.392,1,NORMAL,2.00,NONE
263,37.2887750335,127.1070068087,-57.739,-19.785,1,NORMAL,2.00,NONE
264,37.2887721336,127.1070174764,-56.794,-20.108,1,NORMAL,2.00,NONE
265,37.2887693006,127.1070288175,-55.790,-20.424,1,NORMAL,2.00,NONE
266,37.2887656006,127.1070398233,-54.815,-20.835,1,NORMAL,2.00,NONE
267,37.2887624672,127.1070498204,-53.930,-21.184,1,NORMAL,2.00,NONE
268,37.2887587003,127.1070602851,-53.003,-21.604,1,NORMAL,2.00,NONE
269,37.2887548001,127.1070706822,-52.082,-22.038,1,NORMAL,2.00,NONE
270,37.2887515669,127.1070799735,-51.259,-22.398,1,NORMAL,2.00,NONE
271,37.2887484336,127.1070903029,-50.345,-22.746,1,NORMAL,2.00,NONE
272,37.2887455003,127.1071015087,-49.352,-23.073,1,NORMAL,2.00,NONE
273,37.2887426670,127.1071121146,-48.413,-23.388,1,NORMAL,2.00,STOP_LINE
274,37.2887399669,127.1071201469,-47.701,-23.689,1,NORMAL,2.00,NONE
275,37.2887367335,127.1071290499,-46.913,-24.049,1,NORMAL,2.00,NONE
276,37.2887338670,127.1071372764,-46.184,-24.368,1,NORMAL,2.00,NONE
277,37.2887308671,127.1071465706,-45.361,-24.702,1,NORMAL,2.00,NONE
278,37.2887275670,127.1071561295,-44.515,-25.069,1,NORMAL,2.00,NONE
279,37.2887239669,127.1071653589,-43.697,-25.470,1,NORMAL,2.00,NONE
280,37.2887206336,127.1071768000,-42.684,-25.841,1,NORMAL,2.00,NONE
281,37.2887169000,127.1071884735,-41.650,-26.257,1,NORMAL,2.00,NONE
282,37.2887142000,127.1071976000,-40.842,-26.557,1,NORMAL,2.00,NONE
283,37.2887113000,127.1072072000,-39.992,-26.880,1,NORMAL,2.00,NONE
284,37.2887077331,127.1072192528,-38.924,-27.277,1,NORMAL,2.00,NONE
285,37.2887063000,127.1072241000,-38.495,-27.437,1,NORMAL,2.00,NONE
286,37.2887042666,127.1072318942,-37.805,-27.663,1,NORMAL,2.00,NONE
287,37.2887005997,127.1072428029,-36.838,-28.071,1,NORMAL,2.00,NONE
288,37.2886970664,127.1072529058,-35.944,-28.465,1,NORMAL,2.00,NONE
289,37.2886940666,127.1072622705,-35.114,-28.799,1,NORMAL,2.00,NONE
290,37.2886908000,127.1072720000,-34.253,-29.162,1,NORMAL,2.00,NONE
291,37.2886882000,127.1072811000,-33.447,-29.452,1,NORMAL,2.00,NONE
292,37.2886856336,127.1072866705,-32.953,-29.737,1,NORMAL,2.00,NONE
293,37.2886840334,127.1072904880,-32.615,-29.915,1,T_PARK,2.00,NONE
294,37.2886819666,127.1072941880,-32.288,-30.146,1,T_PARK,2.00,NONE
295,37.2886797001,127.1072990175,-31.860,-30.398,1,T_PARK,2.00,NONE
296,37.2886763670,127.1073037382,-31.442,-30.769,1,T_PARK,2.00,NONE
297,37.2886712671,127.1073092647,-30.952,-31.337,1,T_PARK,2.00,NONE
298,37.2886652006,127.1073141000,-30.524,-32.012,1,T_PARK,2.00,NONE
299,37.2886566670,127.1073168058,-30.284,-32.962,1,T_PARK,2.00,NONE
300,37.2886471333,127.1073157382,-30.379,-34.023,1,T_PARK,2.00,NONE
301,37.2886390000,127.1073124000,-30.675,-34.929,1,T_PARK,2.00,NONE
302,37.2886302000,127.1073092000,-30.958,-35.908,1,T_PARK,2.00,NONE
303,37.2886212000,127.1073059000,-31.250,-36.910,1,T_PARK,2.00,NONE
304,37.2886126000,127.1073017000,-31.622,-37.867,1,T_PARK,2.00,NONE
305,37.2886039000,127.1072965000,-32.083,-38.836,1,T_PARK,2.00,NONE
306,37.2885951666,127.1072924411,-32.442,-39.808,1,T_PARK,2.00,NONE
307,37.2885849329,127.1072869676,-32.927,-40.947,1,T_PARK,2.00,NONE
308,37.2885772000,127.1072824000,-33.332,-41.808,1,T_PARK,2.00,NONE
309,37.2885694000,127.1072788000,-33.650,-42.676,1,T_PARK,2.00,NONE
310,37.2885642000,127.1072763000,-33.872,-43.255,1,T_PARK,2.00,NONE
311,37.2885602000,127.1072748000,-34.005,-43.701,1,T_PARK,2.00,NONE
312,37.2885553000,127.1072726000,-34.199,-44.246,1,T_PARK,2.00,NONE
313,37.2885496000,127.1072692000,-34.501,-44.880,1,T_PARK,2.00,NONE
314,37.2885436000,127.1072656000,-34.819,-45.548,1,T_PARK,2.00,NONE
315,37.2885367000,127.1072625000,-35.094,-46.317,1,T_PARK,2.00,NONE
316,37.2885298000,127.1072594000,-35.369,-47.085,1,T_PARK,2.00,NONE
317,37.2885225000,127.1072556000,-35.705,-47.897,1,T_PARK,2.00,NONE
318,37.2885153000,127.1072519000,-36.033,-48.699,1,T_PARK,2.00,NONE
319,37.2885085000,127.1072489000,-36.298,-49.456,1,T_PARK,2.00,NONE
320,37.2885054000,127.1072479000,-36.387,-49.801,1,T_PARK,2.00,NONE
321,37.2885078334,127.1072498037,-36.218,-49.530,1,T_PARK,2.00,NONE
322,37.2885103000,127.1072509000,-36.121,-49.255,1,T_PARK,2.00,NONE
323,37.2885145000,127.1072527000,-35.962,-48.788,1,T_PARK,2.00,NONE
324,37.2885205000,127.1072557000,-35.696,-48.120,1,T_PARK,2.00,NONE
325,37.2885279000,127.1072596000,-35.351,-47.296,1,T_PARK,2.00,NONE
326,37.2885348000,127.1072655000,-34.828,-46.528,1,T_PARK,2.00,NONE
327,37.2885405000,127.1072731000,-34.155,-45.893,1,T_PARK,2.00,NONE
328,37.2885447000,127.1072826000,-33.314,-45.426,1,T_PARK,2.00,NONE
329,37.2885463000,127.1072923000,-32.455,-45.248,1,T_PARK,2.00,NONE
