index,latitude,longitude,x_m,y_m,direction,mode,drive_level
108,35.5448248333,129.2552920000,-3.895,15.177,1,INTERSECTION,2.00
109,35.5448261667,129.2552911667,-3.970,15.325,1,INTERSECTION,2.00
110,35.5448280000,129.2552893333,-4.136,15.529,1,INTERSECTION,2.00
111,35.5448301667,129.2552873333,-4.317,15.770,1,INTERSECTION,2.00
112,35.5448311667,129.2552848333,-4.544,15.882,1,INTERSECTION,2.00
113,35.5448328333,129.2552840000,-4.619,16.067,1,INTERSECTION,2.00
114,35.5448341667,129.2552835000,-4.665,16.216,1,INTERSECTION,2.00
115,35.5448360000,129.2552838333,-4.635,16.420,1,INTERSECTION,2.00
116,35.5448375000,129.2552840000,-4.619,16.587,1,INTERSECTION,2.00
117,35.5448390000,129.2552848333,-4.544,16.754,1,INTERSECTION,2.00
118,35.5448406667,129.2552850000,-4.529,16.939,1,INTERSECTION,2.00
119,35.5448426667,129.2552840000,-4.619,17.162,1,INTERSECTION,2.00
120,35.5448446667,129.2552850000,-4.529,17.384,1,INTERSECTION,2.00
121,35.5448463333,129.2552850000,-4.529,17.570,1,INTERSECTION,2.00
122,35.5448480000,129.2552840000,-4.619,17.756,1,INTERSECTION,2.00
123,35.5448496667,129.2552845000,-4.574,17.941,1,INTERSECTION,2.00
124,35.5448490000,129.2552816667,-4.831,17.867,1,INTERSECTION,2.00
125,35.5448496667,129.2552800000,-4.982,17.941,1,INTERSECTION,2.00
126,35.5448506667,129.2552778333,-5.178,18.052,1,INTERSECTION,2.00
127,35.5448503333,129.2552760000,-5.344,18.015,1,INTERSECTION,2.00
128,35.5448525000,129.2552753333,-5.404,18.256,1,INTERSECTION,2.00
129,35.5448546667,129.2552743333,-5.495,18.498,1,INTERSECTION,2.00
130,35.5448561667,129.2552735000,-5.570,18.665,1,INTERSECTION,2.00
131,35.5448580000,129.2552731667,-5.601,18.869,1,INTERSECTION,2.00
132,35.5448583333,129.2552710000,-5.797,18.906,1,INTERSECTION,2.00
133,35.5448596667,129.2552755000,-5.389,19.054,1,INTERSECTION,2.00
134,35.5448583333,129.2552736667,-5.555,18.906,1,INTERSECTION,2.00
135,35.5448623333,129.2552740000,-5.525,19.351,1,INTERSECTION,2.00
136,35.5448638333,129.2552700000,-5.887,19.518,1,INTERSECTION,2.00
137,35.5448650000,129.2552658333,-6.265,19.648,1,INTERSECTION,2.00
138,35.5448655000,129.2552638333,-6.446,19.704,1,INTERSECTION,2.00
139,35.5448670000,129.2552611667,-6.688,19.871,1,INTERSECTION,2.00
140,35.5448658333,129.2552568333,-7.080,19.741,1,INTERSECTION,2.00
141,35.5448645000,129.2552501667,-7.684,19.592,1,INTERSECTION,2.00
142,35.5448648333,129.2552468333,-7.986,19.629,1,INTERSECTION,2.00
143,35.5448643333,129.2552426667,-8.363,19.574,1,INTERSECTION,2.00
144,35.5448636667,129.2552401667,-8.590,19.500,1,INTERSECTION,2.00
145,35.5448636667,129.2552381667,-8.771,19.500,1,INTERSECTION,2.00
146,35.5448646667,129.2552365000,-8.922,19.611,1,INTERSECTION,2.00
147,35.5448640000,129.2552405000,-8.560,19.537,1,INTERSECTION,2.00
148,35.5448541667,129.2552781667,-5.148,18.442,1,INTERSECTION,2.00
149,35.5448531667,129.2552858333,-4.453,18.331,1,INTERSECTION,2.00
150,35.5448525000,129.2552893333,-4.136,18.256,1,INTERSECTION,2.00
151,35.5448523333,129.2552911667,-3.970,18.238,1,INTERSECTION,2.00
152,35.5448515000,129.2552928333,-3.819,18.145,1,INTERSECTION,2.00
153,35.5448493333,129.2552905000,-4.031,17.904,1,INTERSECTION,2.00
154,35.5448485000,129.2552888333,-4.182,17.811,1,INTERSECTION,2.00
